"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"Coral Reef","","Center of town on Rte. 611","Tannersville","PA","(M)","Bars/Clubs",1978,"",-75.305729,41.03981,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1978-PA-0301"
"Coral Reef","","Center of town on Rt. 611","Tannersville","PA","(M)","Bars/Clubs",1977,"",-75.305729,41.03981,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-PA-0302"
"Coral Reef","","Center of town on Rt. 611","Tannersville","PA","(M)","Bars/Clubs",1976,"",-75.305729,41.03981,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1976-PA-0303"
"Cork & Bottle ","(downstairs)","535 Smithfield ","Pittsburgh","PA","(R),(M),(PE)","Restaurant",1973,NA,-79.9979599,40.4412608,"Google Verified Location",NA,NA,NA,"1973-PA-0304"
"Cork n' Bottle","(downstairs) Oliver & Smithfield","","Pittsburgh","PA","(PE)","Bars/Clubs",1969,"",-79.998174,40.440794,"Verified Location",NA,NA,NA,"1969-PA-0305"
"Cork n' Bottle","(downstairs) Oliver & Smithfield","","Pittsburgh","PA","(PE)","Bars/Clubs",1970,"",-79.998174,40.440794,"Verified Location",NA,NA,NA,"1970-PA-0306"
"Coronet ","","115 N Queen St. ","Lancaster","PA","(M)","Bars/Clubs",1965,NA,-76.3055068,40.0398809,"Google Verified Location",NA,NA,NA,"1965-PA-0307"
"Coronet ","","155 Queen St. ","Lancaster","PA","(M)","Bars/Clubs",1968,NA,-76.3058155,40.0409891,"Google Verified Location",NA,NA,NA,"1968-PA-0308"
"Coronet ","","155 Queen St. ","Lancaster","PA","(M)","Bars/Clubs",1966,NA,-76.3058155,40.0409891,"Google Verified Location",NA,NA,NA,"1966-PA-0309"
"Corral","(Downstairs at the 247)","","Philadelphia","PA","(SM),(*)","Bars/Clubs",1980,"",-75.16929,39.948422,"Verified Location",NA,NA,NA,"1980-PA-0310"
"Corral","(Downstairs at the 247 Bar)","","Philadelphia","PA","(SM),(*)","Bars/Clubs",1978,"",-75.16929,39.948422,"Verified Location",NA,NA,NA,"1978-PA-0311"
"Corral","(Downstairs at the 247)","","Philadelphia","PA","(SM),(*)","Bars/Clubs",1979,"",-75.16929,39.948422,"Verified Location",NA,NA,NA,"1979-PA-0312"
"Court House Square","","","Sharon","PA","Cruisy Area","Cruising Areas",1980,"",-80.493403,41.233112,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-PA-0313"
"Crossover Lounge ","(N. Side of 9th St. bridge)","100 Anderson St. ","Pittsburgh","PA","","Bars/Clubs",1980,NA,-79.9998535,40.4483913,"Google Verified Location",NA,NA,NA,"1980-PA-0314"
"Curtain Call ","","211 S Quince St. ","Philadelphia","PA","(R)","Restaurant",1980,NA,-75.159736,39.948211,"Google Verified Location",NA,NA,NA,"1980-PA-0315"
"Curtain Call ","(looks promising)","211 S. Quince St. ","Philadelphia","PA","(R)","Restaurant",1979,NA,-75.159736,39.948211,"Google Verified Location",NA,NA,NA,"1979-PA-0316"
"D-Gem Lounge ","(many G)","4425 Front St. ","Harrisburg","PA","(*),(G),(D)","Bars/Clubs",1979,NA,-76.899213,40.3269721,"Google Verified Location",NA,NA,NA,"1979-PA-0317"
"D-Gem Lounge ","(many L)","4425 Front St. ","Harrisburg","PA","(*),(L),(D)","Bars/Clubs",1980,NA,-76.899213,40.3269721,"Google Verified Location",NA,NA,NA,"1980-PA-0318"
"D-Gem Lounge ","(Many guys- WE) ","4425 Front St. ","Harrisburg","PA","(D),(G),(W),(*)","Bars/Clubs",1978,NA,-76.899213,40.3269721,"Google Verified Location",NA,NA,NA,"1978-PA-0319"
"D.C.A.","(Top 'AH' place)(Some L)(Disco)(an alley betw. 12th & 13th, off Locust)","206 S. Camac ","Philadelphia","PA","(*),(AH),(P),(YC),(L),(D)","Bars/Clubs",1980,NA,-75.1615679,39.9482894,"Google Verified Location",NA,NA,NA,"1980-PA-0320"
"D.C.A. ","('Top' AH spot)(Some G)(Disco)(an alley betw. 12th & 13th, off Locust)","206 S. Camac ","Philadelphia","PA","(*),(AH),(P),(YC),(G),(D)","Bars/Clubs",1979,NA,-75.1615679,39.9482894,"Google Verified Location",NA,NA,NA,"1979-PA-0321"
"D.C.A. Club ","(Some G)(Disco)(An alley betw. 12th & 13th off Locust)","206 So. Camac","Philadelphia","PA","(P),(YC),(G),(D),(*)","Bars/Clubs",1978,NA,-75.1615679,39.9482894,"Google Verified Location",NA,NA,NA,"1978-PA-0322"
"D.C.A. Club ","(Disco)(An alley betw. 12th & 13th off Locust)","206 S. Camac ","Philadelphia","PA","(P),(YC),(D),(*)","Bars/Clubs",1977,NA,-75.1615679,39.9482894,"Google Verified Location",NA,NA,NA,"1977-PA-0323"
"Dandelion Tree ","(Some G) ","400 No. 2nd ","Harrisburg","PA","(YC),(D),(G)","Bars/Clubs",1978,NA,-76.8865422,40.2624292,"Google Verified Location",NA,NA,NA,"1978-PA-0324"
"Dandelion Tree ","(some G)","400 N. 2nd St. ","Harrisburg","PA","(YC),(D),(G),(*)","Bars/Clubs",1977,NA,-76.8865422,40.2624292,"Google Verified Location",NA,NA,NA,"1977-PA-0325"
"Daniel Boone Hotel Bar","","1000 block Penn Ave.","Reading","PA","(M)","Bars/Clubs",1976,"",-75.948118,40.335692,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1976-PA-0326"
"Danny's Hideaway","","Rt. 220 R.D. 1","Duncansville","PA","(G),(D)","Bars/Clubs",1974,"",-78.433903,40.423406,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1974-PA-0327"
"Danny's Hideaway","","Rt. 220, R.D. 1","Duncansville","PA","(G),(D)","Bars/Clubs",1976,"",-78.433903,40.423406,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1976-PA-0328"
"Danny's Hideaway","","Rt. 220, R.D. 1","Duncansville","PA","(G),(D)","Bars/Clubs",1977,"",-78.433903,40.423406,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-PA-0329"
"Danny's Hideaway","","Rt. 220, R.D. 1","Duncansville","PA","(D),(G)","Bars/Clubs",1975,"",-78.433903,40.423406,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1975-PA-0330"
"David's","","632 Penn Ave. ","Pittsburgh","PA","(*)","Bars/Clubs",1974,NA,-80.0011861,40.4429962,"Google Verified Location",NA,NA,NA,"1974-PA-0331"
"David's ","","632 Penn Ave ","Pittsburgh","PA","(*)","Bars/Clubs",1970,NA,-80.0011861,40.4429962,"Google Verified Location",NA,NA,NA,"1970-PA-0332"
"David's ","","632 Penn Ave. ","Pittsburgh","PA","(OC),(D),(*)","Bars/Clubs",1980,NA,-80.0011861,40.4429962,"Google Verified Location",NA,NA,NA,"1980-PA-0333"
"David's ","","632 Penn Ave ","Pittsburgh","PA","","Bars/Clubs",1969,NA,-80.0011861,40.4429962,"Google Verified Location",NA,NA,NA,"1969-PA-0334"
"David's ","","632 Penn Av. ","Pittsburgh","PA","(*)","Bars/Clubs",1966,NA,-80.0011861,40.4429962,"Google Verified Location",NA,NA,NA,"1966-PA-0335"
"David's ","","632 Penn Ave. ","Pittsburgh","PA","(OC),(D),(*)","Bars/Clubs",1978,NA,-80.0011861,40.4429962,"Google Verified Location",NA,NA,NA,"1978-PA-0336"
"David's ","","632 Penn Ave. ","Pittsburgh","PA","(*)","Bars/Clubs",1971,NA,-80.0011861,40.4429962,"Google Verified Location",NA,NA,NA,"1971-PA-0337"
"David's ","","632 Penn Ave. ","Pittsburgh","PA","(OC),(D),(*)","Bars/Clubs",1976,NA,-80.0011861,40.4429962,"Google Verified Location",NA,NA,NA,"1976-PA-0338"
"David's ","","632 Penn Av.","Pittsburgh","PA","(*)","Bars/Clubs",1968,NA,-80.0011861,40.4429962,"Google Verified Location",NA,NA,NA,"1968-PA-0339"
"David's ","","632 Penn Ave. ","Pittsburgh","PA","(*)","Bars/Clubs",1975,NA,-80.0011861,40.4429962,"Google Verified Location",NA,NA,NA,"1975-PA-0340"
"David's ","","632 Penn Ave. ","Pittsburgh","PA","(*)","Bars/Clubs",1973,NA,-80.0011861,40.4429962,"Google Verified Location",NA,NA,NA,"1973-PA-0341"
"David's ","","632 Penn Ave. ","Pittsburgh","PA","(OC),(D),(*)","Bars/Clubs",1977,NA,-80.0011861,40.4429962,"Google Verified Location",NA,NA,NA,"1977-PA-0342"
"David's ","","632 Penn Ave. ","Pittsburgh","PA","(*)","Bars/Clubs",1972,NA,-80.0011861,40.4429962,"Google Verified Location",NA,NA,NA,"1972-PA-0343"
"David's ","","632 Penn Ave. ","Pittsburgh","PA","(OC),(D),(*)","Bars/Clubs",1979,NA,-80.0011861,40.4429962,"Google Verified Location",NA,NA,NA,"1979-PA-0344"
"Day's Deli","(Jewish R)","18th & Spruce","Philadelphia","PA","(M),(R)","Restaurant",1979,"",-75.171196,39.947785,"Verified Location",NA,NA,NA,"1979-PA-0345"
"Day's Deli","(Jewish R)","18th & Spruce","Philadelphia","PA","(M),(R)","Restaurant",1980,"",-75.171196,39.947785,"Verified Location",NA,NA,NA,"1980-PA-0346"
"Dee's Place ","","512 South St. ","Philadelphia","PA","(G),(R)","Restaurant",1979,NA,-75.151323,39.9417207,"Google Verified Location",NA,NA,NA,"1979-PA-0347"
"Dee's Place ","","512 South St. ","Philadelphia","PA","(L),(R)","Restaurant",1980,NA,-75.151323,39.9417207,"Google Verified Location",NA,NA,NA,"1980-PA-0348"
"Dee's Place ","(some G)","512 South St. ","Philadelphia","PA","(M),(R),(G)","Restaurant",1977,NA,-75.151323,39.9417207,"Google Verified Location",NA,NA,NA,"1977-PA-0349"
"Dee's Place ","(Some G)","512 South St. ","Philadelphia","PA","(M),(R),(G)","Restaurant",1978,NA,-75.151323,39.9417207,"Google Verified Location",NA,NA,NA,"1978-PA-0350"
"Del Rey's Diner","(after hours)","25th St., opp. shopping center","Easton","PA","(M),(R),(C)","Restaurant",1974,"",-75.246426,40.677048,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1974-PA-0351"
"Del Roy's Diner","","25th Street, opposite shopping center","Easton","PA","(M),(R),(C),(AH)","Restaurant",1975,"",-75.246426,40.677048,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1975-PA-0352"
"Del Roy's Diner","","25th St. opp. shopping center","Easton","PA","(M),(R),(C),(AH)","Restaurant",1976,"",-75.246426,40.677048,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1976-PA-0353"
"Del Roy's Diner ","","2510 N. Hampton St. ","Easton","PA","(M),(R),(C),(AH)","Restaurant",1980,NA,-75.2532156,40.6865064,"Google Verified Location",NA,NA,NA,"1980-PA-0354"
"Del Roy's Diner ","opp. Shopping Center ","2510 N. Hampton St. ","Easton","PA","(M),(R),(C),(AH)","Restaurant",1978,NA,-75.2532156,40.6865064,"Google Verified Location",NA,NA,NA,"1978-PA-0355"
"Del Roy's Diner ","","2510 N. Hampton St. ","Easton","PA","(M),(R),(C),(AH)","Restaurant",1979,NA,-75.2532156,40.6865064,"Google Verified Location",NA,NA,NA,"1979-PA-0356"
"Del Roy's Diner ","opp. shopping center","2510 N. Hampton St. ","Easton","PA","(M),(R),(C),(AH)","Restaurant",1977,NA,-75.2532156,40.6865064,"Google Verified Location",NA,NA,NA,"1977-PA-0357"
"Den of Pleasure","(Adult Books)","40 Prince St. ","Lancaster","PA","","Book Store",1980,NA,-76.3079396,40.0386239,"Google Verified Location",NA,NA,NA,"1980-PA-0358"
"Dennis' Paradise Island","(Disco)","South Main Plaza","Wilkes-Barre","PA","(YC),(D),(*)","Bars/Clubs",1980,"",-75.894589,41.239204,"Verified Location",NA,NA,NA,"1980-PA-0359"
"Dewey Coffee Shop","17th & Chancelor","17th & Chancelor","Philadelphia","PA","(M),(R),(C),(AH)","Restaurant",1975,"",-75.169198,39.94942,"Verified Location",NA,NA,NA,"1975-PA-0360"
"Dewey Coffee Shop","17th & Chancellor","17th & Chancellor","Philadelphia","PA","(M),(R),(C),(AH),(RT)","Restaurant",1979,"",-75.169198,39.94942,"Verified Location",NA,NA,NA,"1979-PA-0361"
"Dewey Coffee Shop","13th & Chancelor","13th & Chancelor","Philadelphia","PA","(M),(R),(C),(AH)","Restaurant",1976,"",-75.162242,39.948507,"Verified Location",NA,NA,NA,"1976-PA-0362"
"Dewey Coffee Shop","17th & Chancelor","17th & Chancelor","Philadelphia","PA","(M),(R),(C),(AH),(RT)","Restaurant",1976,"",-75.162496,39.948675,"Verified Location",NA,NA,NA,"1976-PA-0363"
"Dewey Coffee Shop","13th & Chancellor","13th & Chancellor","Philadelphia","PA","(M),(R),(C),(AH)","Restaurant",1979,"",-75.162242,39.948507,"Verified Location",NA,NA,NA,"1979-PA-0364"
"Dewey Coffee Shop","17th & Chancelor","17th & Chancelor","Philadelphia","PA","(M),(R),(C),(AH),(RT)","Restaurant",1978,"",-75.169198,39.94942,"Verified Location",NA,NA,NA,"1978-PA-0365"
"Dewey Coffee Shop","13th & Chancelor","13th & Chancelor","Philadelphia","PA","(M),(R),(C),(AH)","Restaurant",1978,"",-75.162242,39.948507,"Verified Location",NA,NA,NA,"1978-PA-0366"
"Dewey Coffee Shop","13th & Chancelor","13th & Chancelor","Philadelphia","PA","(M),(R),(C),(AH)","Restaurant",1975,"",-75.162242,39.948507,"Verified Location",NA,NA,NA,"1975-PA-0367"
"Dewey's","Chancelor at 17th St.","17th & Chancellor","Philadelphia","PA","(D)","Bars/Clubs",1969,"",-75.169198,39.94942,"Verified Location",NA,NA,NA,"1969-PA-0368"
"Dewey's","Chancelor at 17th St.","17th & Chancellor","Philadelphia","PA","(D)","Bars/Clubs",1970,"",-75.169198,39.94942,"Verified Location",NA,NA,NA,"1970-PA-0369"
"Dewey's","(after hours)","Chancelor at 17th St.","Philadelphia","PA","(C),(R)","Restaurant",1971,"",-75.169198,39.94942,"Verified Location",NA,NA,NA,"1971-PA-0370"
"Dewey's Coffee Shop","","","Philadelphia","PA","(M),(R),(C),(AH)","Restaurant",1977,"",-75.162242,39.948507,"Verified Location",NA,NA,NA,"1977-PA-0371"
"Dewey's Coffee Shop","(After hours)","13th & Chancellor","Philadelphia","PA","(R),(C),(M)","Restaurant",1972,"",-75.162242,39.948507,"Verified Location",NA,NA,NA,"1972-PA-0372"
"Dewey's Coffee Shop","(After hours) 13th and Chancellor","13th & Chancellor","Philadelphia","PA","(M),(C),(R),(RT)","Restaurant",1974,"",-75.162242,39.948507,"Verified Location",NA,NA,NA,"1974-PA-0373"
"Dewey's Coffee Shop","(After hours)","17th & Chancelor","Philadelphia","PA","(R),(C),(M)","Restaurant",1972,"",-75.169198,39.94942,"Verified Location",NA,NA,NA,"1972-PA-0374"
"Dewey's Coffee Shop","","13th & Chancelor","Philadelphia","PA","(M),(R),(C),(AH),(RT)","Restaurant",1977,"",-75.169198,39.94942,"Verified Location",NA,NA,NA,"1977-PA-0375"
"Dewey's Coffee Shop","(After hours)","17th & Chancellor","Philadelphia","PA","(M),(C),(R),(RT)","Restaurant",1974,"",-75.169198,39.94942,"Verified Location",NA,NA,NA,"1974-PA-0376"
"Dewey's Coffee Shop","(after hours)","13th & Chancellor","Philadelphia","PA","(M),(C),(R)","Restaurant",1973,"",-75.162242,39.948507,"Verified Location",NA,NA,NA,"1973-PA-0377"
"Dewey's Coffee Shop","(after hours)","17th & Chancellor","Philadelphia","PA","(M),(C),(R)","Restaurant",1973,"",-75.169198,39.94942,"Verified Location",NA,NA,NA,"1973-PA-0378"
"Digits","(Should be a winner...Spring '74 opening may replace Land of Oz) Chancellor and Juniper","","Philadelphia","PA","(YC),(D)","Bars/Clubs",1975,"",-75.16326,39.948638,"Verified Location",NA,NA,NA,"1975-PA-0379"
"Dignity","PO Box 297, Harrisburg, PA 17108","","Harrisburg","PA","","Church",1979,"",-76.886701,40.273191,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1979-PA-0380"
"Dignity","PO Box 297, Harrisburg 17108","","Harrisburg","PA","","Church",1980,"",-76.886701,40.273191,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-PA-0381"
"Dignity ","(Catholic gays)","250 S. 12th St. ","Philadelphia","PA","","Church",1979,NA,-75.1611574,39.9471586,"Google Verified Location",NA,NA,NA,"1979-PA-0382"
"Dignity ","(Catholic gays)","250 S. 12th St. ","Philadelphia","PA","","Church",1980,NA,-75.1611574,39.9471586,"Google Verified Location",NA,NA,NA,"1980-PA-0383"
"Dignity/ Pittsburgh","(Catholics) Box 991, Pittsburgh 15230","","Pittsburgh","PA","","Church",1980,"",-79.995886,40.440625,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-PA-0384"
"Dignity/Pittsburgh","(Catholics) Box 991, Pittsburgh, Pa. 15230","","Pittsburgh","PA","","Church",1979,"",-79.995886,40.440625,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1979-PA-0385"
"Dirthridge St.","Pittsburgh's 'Meat Rack' betw. 4th & 5th Sts.","","Pittsburgh","PA","Cruisy Area","Cruising Areas",1978,"",-80.00064,40.440292,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1978-PA-0386"
"Dirthridge St.","(Pittsburgh's 'Meat Rack' bet. Forbes & 5th Ave.)","","Pittsburgh","PA","Cruisy Area","Cruising Areas",1973,"",-80.00064,40.440292,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1973-PA-0387"
"Dithridge St.","(Pittsburgh's 'Meat Rack' between 4th & 5th Sts.)","","Pittsburgh","PA","Cruisy Area","Cruising Areas",1976,"",-80.00064,40.440292,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1976-PA-0388"
"Dithridge St.","(Pittsburgh's ""Meat Rack"") Between Forbes & 5th Sts.","","Pittsburgh","PA","Cruisy Area","Cruising Areas",1975,"",-80.00064,40.440292,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1975-PA-0389"
"Dithridge St.","(Pittsburgh's ""Meat Rack"") betw. Forbes & 5th Ave.","","Pittsburgh","PA","Cruisy Area","Cruising Areas",1974,"",-80.00064,40.440292,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1974-PA-0390"
"Dithridge St.","Pittsburgh's 'Meat Rack' - betw. 4th & 5th Sts.","","Pittsburgh","PA","Cruisy Area","Cruising Areas",1979,"",-80.00064,40.440292,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1979-PA-0391"
"Dithridge St.","Pittsburgh's 'Meat Rack' betw. 4th & 5th Sts.","","Pittsburgh","PA","Cruisy Area","Cruising Areas",1977,"",-80.00064,40.440292,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-PA-0392"
"Dithridge St.","(Pittsburgh's meat rack) bet. Forbes & 5th Ave.","","Pittsburgh","PA","Cruisy Area","Cruising Areas",1972,"",-80.00064,40.440292,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1972-PA-0393"
"Dithridge St. Winthrop- 'The Wall'","betw. 5th & Forbes (nights only)","","Pittsburgh","PA","Cruisy Area","Cruising Areas",1980,"",-80.00064,40.440292,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-PA-0394"
"Drury Lane","","1308 Drury Lane","Philadelphia","PA","(R),(PE)","Restaurant,Bars/Clubs",1971,"",-75.162467,39.950181,"Verified Location",NA,NA,NA,"1971-PA-0395"
"Drury Lane ","","1304 Drury Lane ","Philadelphia","PA","(R),(*)","Restaurant,Bars/Clubs",1973,NA,-75.1623615,39.9501521,"Google Verified Location",NA,NA,NA,"1973-PA-0396"
"Drury Lane ","","1304 Drury Lane ","Philadelphia","PA","(R),(*)","Restaurant,Bars/Clubs",1974,NA,-75.1623615,39.9501521,"Google Verified Location",NA,NA,NA,"1974-PA-0397"
"Drury Lane ","(Good days*)(bar below Cafe LaFitte)","1306 Drury Lane ","Philadelphia","PA","(*)","Restaurant,Bars/Clubs",1980,NA,-75.1624135,39.9501738,"Google Verified Location",NA,NA,NA,"1980-PA-0398"
"Drury Lane ","","1308 Drury Lane ","Philadelphia","PA","(R),(PE),(*)","Restaurant,Bars/Clubs",1969,NA,-75.1624675,39.9501811,"Google Verified Location",NA,NA,NA,"1969-PA-0399"
"Drury Lane ","(an alley from 13th St. west between Chestnut & Sansom) ","1304 Drury Lane ","Philadelphia","PA","(PE),(R),(*)","Restaurant,Bars/Clubs",1975,NA,-75.1623615,39.9501521,"Google Verified Location",NA,NA,NA,"1975-PA-0400"
"Drury Lane ","","1308 Drury ","Philadelphia","PA","(R),(PE),(*)","Restaurant,Bars/Clubs",1970,NA,-75.1624675,39.9501811,"Google Verified Location",NA,NA,NA,"1970-PA-0401"
"Drury Lane ","(off 13th, bet. 12th & 13th) ","1304 Drury Lane ","Philadelphia","PA","(R),(*)","Restaurant,Bars/Clubs",1972,NA,-75.1623615,39.9501521,"Google Verified Location",NA,NA,NA,"1972-PA-0402"
"Drury Lane ","","1308 Drury Lane ","Philadelphia","PA","(PE),(*)","Restaurant,Bars/Clubs",1968,NA,-75.1624675,39.9501811,"Google Verified Location",NA,NA,NA,"1968-PA-0403"
"Drury Lane ","(supper club upstairs) an alley off 13th St. betw. Sansom & Chestnut","1304 Drury Lane","Philadelphia","PA","(PE),(R),(E),(*)","Restaurant,Bars/Clubs",1976,NA,-75.1623615,39.9501521,"Google Verified Location",NA,NA,NA,"1976-PA-0404"
"Drury Lane ","","1308 Drury Lane ","Philadelphia","PA","(PE),(*)","Restaurant,Bars/Clubs",1966,NA,-75.1624675,39.9501811,"Google Verified Location",NA,NA,NA,"1966-PA-0405"
"Drury Lane ","","1308 Drury Lane ","Philadelphia","PA","(PE),(*)","Restaurant,Bars/Clubs",1965,NA,-75.1624675,39.9501811,"Google Verified Location",NA,NA,NA,"1965-PA-0406"
"Drury Lane- Cafe Lafitte","","1304 - 1306 Drury Lane","Philadelphia","PA","","Bars/Clubs,Restaurant",1977,"",-75.162361,39.950152,"Verified Location",NA,NA,NA,"1977-PA-0407"
"Eagle II","","227 S. Broad St. ","Philadelphia","PA","(M),(R)","Restaurant",1979,NA,-75.1639321,39.9483717,"Google Verified Location",NA,NA,NA,"1979-PA-0408"
"Eagle II ","","227 S. Broad St. ","Philadelphia","PA","(M),(R)","Restaurant",1980,NA,-75.1639321,39.9483717,"Google Verified Location",NA,NA,NA,"1980-PA-0409"
"Edison Hotel Bar ","","139 9th St. ","Pittsburgh","PA","(M),(RT)","Bars/Clubs",1971,NA,-79.9982964,40.4440651,"Google Verified Location",NA,NA,NA,"1971-PA-0410"
"Edison Hotel Bar ","(go-go-dancers)","139 9th St. ","Pittsburgh","PA","(M),(RT)","Bars/Clubs",1969,NA,-79.9982964,40.4440651,"Google Verified Location",NA,NA,NA,"1969-PA-0411"
"Edison Hotel Bar ","","139 9th St. ","Pittsburgh","PA","(M),(RT)","Bars/Clubs",1972,NA,-79.9982964,40.4440651,"Google Verified Location",NA,NA,NA,"1972-PA-0412"
"Edison Hotel Bar ","","139 9th St. ","Pittsburgh","PA","(M),(RT)","Bars/Clubs",1970,NA,-79.9982964,40.4440651,"Google Verified Location",NA,NA,NA,"1970-PA-0413"
"Edison Hotel Bar & Alley behind","","","Pittsburgh","PA","(RT),Cruisy Area","Cruising Areas",1980,"",-79.998334,40.444212,"Verified Location",NA,NA,NA,"1980-PA-0414"
"Edison Hotel Bar & Alley behind","","","Pittsburgh","PA","(RT),Cruisy Area","Cruising Areas",1979,"",-79.998334,40.444212,"Verified Location",NA,NA,NA,"1979-PA-0415"
"El Camino","inquire locally","","Reading","PA","(M)","Bars/Clubs",1975,"",-75.926875,40.335648,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1975-PA-0416"
"El Greco","(Best Sundays *) ","136 9th St. ","Pittsburgh","PA","(R),(*)","Restaurant",1978,NA,-79.9989459,40.4443442,"Google Verified Location",NA,NA,NA,"1978-PA-0417"
"El Greco Lounge ","(Some 'hustlers')(Open Sun.)","136 9th St. ","Pittsburgh","PA","(*)","Bars/Clubs",1979,NA,-79.9989459,40.4443442,"Google Verified Location",NA,NA,NA,"1979-PA-0418"
"El Greco Lounge ","(Some 'Hustlers')(Sun. only)","136 9th St. ","Pittsburgh","PA","","Bars/Clubs",1980,NA,-79.9989459,40.4443442,"Google Verified Location",NA,NA,NA,"1980-PA-0419"
"Electric Factory ","","2201 Arch ","Philadelphia","PA","(M)","Bars/Clubs",1971,NA,-75.1764183,39.9561322,"Google Verified Location",NA,NA,NA,"1971-PA-0420"
"Emergency Room Bar ","","4114 Penn Ave. ","Pittsburgh","PA","(M),(RT)","Bars/Clubs",1977,NA,-79.9544179,40.4655679,"Google Verified Location",NA,NA,NA,"1977-PA-0421"
"Emergency Room Bar ","","4114 Penn Ave. ","Pittsburgh","PA","(M),(RT)","Bars/Clubs",1978,NA,-79.9544179,40.4655679,"Google Verified Location",NA,NA,NA,"1978-PA-0422"
"English Tavern ","(Some G) ","2947 N. 7th St. ","Harrisburg","PA","(M),(RT),(G),(D)","Bars/Clubs",1977,NA,-76.8936924,40.2930036,"Google Verified Location",NA,NA,NA,"1977-PA-0423"
"English Tavern ","","2947 N. 7th St. ","Harrisburg","PA","(RT),(B),(D)","Bars/Clubs",1975,NA,-76.8936924,40.2930036,"Google Verified Location",NA,NA,NA,"1975-PA-0424"
"English Tavern ","","2947 N. 7th St. ","Harrisburg","PA","(RT),(B),(D)","Bars/Clubs",1976,NA,-76.8936924,40.2930036,"Google Verified Location",NA,NA,NA,"1976-PA-0425"
"English Tavern ","","2947 N. 7th St. ","Harrisburg","PA","(D)","Bars/Clubs",1973,NA,-76.8936924,40.2930036,"Google Verified Location",NA,NA,NA,"1973-PA-0426"
"English Tavern ","","2947 N. 7th St. ","Harrisburg","PA","(RT),(D),(B)","Bars/Clubs",1974,NA,-76.8936924,40.2930036,"Google Verified Location",NA,NA,NA,"1974-PA-0427"
"Equus","('In' cruise bar- plans for Disco- D)","254 S. 12th St. ","Philadelphia","PA","(*),(D)","Bars/Clubs",1979,NA,-75.1612074,39.9470642,"Google Verified Location",NA,NA,NA,"1979-PA-0428"
"Equus ","('In' cruise bar - plans for Disco - D)","254 S. 12th St. ","Philadelphia","PA","(*),(D),(R),(E)","Restaurant",1980,NA,-75.1612074,39.9470642,"Google Verified Location",NA,NA,NA,"1980-PA-0429"
"Ernie's Nesco Freeze","","","Nescopeck","PA","Cruisy Area","Cruising Areas",1979,"",-76.220767,41.052029,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1979-PA-0430"
"Ernie's Nesco Freeze","","","Nescopeck","PA","Cruisy Area","Cruising Areas",1980,"",-76.220767,41.052029,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-PA-0431"
"Erotic Forum","(Book store) ","38 W. Orange ","Lancaster","PA","","Book Store",1978,NA,-76.3074587,40.0390719,"Google Verified Location",NA,NA,NA,"1978-PA-0432"
"Erotic Forum","(Book store) ","38 W. Orange ","Lancaster","PA","","Book Store",1977,NA,-76.3074587,40.0390719,"Google Verified Location",NA,NA,NA,"1977-PA-0433"
"Erotic Forum ","(Books)","227 N. Prince St. ","Lancaster","PA","","Book Store",1980,NA,-76.3083211,40.0418402,"Google Verified Location",NA,NA,NA,"1980-PA-0434"
"Fallen Angel Supper Club ","(Supposedly opening Spring of '75)","546 6th St. ","Pittsburgh","PA","(R)","Restaurant",1976,NA,-80.0018105,40.4419364,"Google Verified Location",NA,NA,NA,"1976-PA-0435"
"Feather ","(Disco)( 3 tiered dance floor)","2201 South St. ","Philadelphia","PA","(YC),(D),(*)","Bars/Clubs",1977,NA,-75.1786832,39.9454841,"Google Verified Location",NA,NA,NA,"1977-PA-0436"
