"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"""Rest Stop""","West on I-94, 1 mile West of Exit 183","","Ypsilanti","MI","Cruisy Area","Cruising Areas",1977,NA,-83.612994,42.24115,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-MI-0029"
"""Rest Stop"" on Highway 131","just south of 54th Street","","Grand Rapids","MI","Cruisy Area","Cruising Areas",1977,NA,-85.668086,42.96336,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-MI-0030"
"""Rest Stop"" on I-94 East","","","Kalamazoo","MI","Cruisy Area","Cruising Areas",1977,NA,-85.587229,42.291707,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-MI-0031"
"""Rest Stop""- South on I-75","","","Pontiac","MI","Cruisy Area","Cruising Areas",1977,NA,-83.2910468,42.6389216,"Google Verified Location",NA,NA,NA,"1977-MI-0032"
"""Rest Stops"" north and south on I-75","","","Flint","MI","","Bars/Clubs",1977,NA,-83.687456,43.012527,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-MI-0033"
"""Six Mile"" Hustlers","hitch-hiking along Woodward between 6 & 7 Mile Roads","","Detroit","MI","Cruisy Area","Cruising Areas",1977,NA,-83.086361,42.389706,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-MI-0034"
"3 Sons Plus 1","(Burned hopefully re-opening)","61 S. Division ","Grand Rapids","MI","(*)","Bars/Clubs",1980,NA,-85.6678157,42.9608546,"Google Verified Location",NA,NA,NA,"1980-MI-0035"
"3 Sons Plus 1","(cruisy)","61 So. Division","Grand Rapids","MI","(YC),(*),(D),(PT),Cruisy Area","Bars/Clubs,Cruising Areas",1978,NA,-85.6678157,42.9608546,"Google Verified Location",NA,NA,NA,"1978-MI-0036"
"3 Sons Plus 1 ","","61 S. Division ","Grand Rapids","MI","(D),(E),(*)","Bars/Clubs",1976,NA,-85.6678157,42.9608546,"Google Verified Location",NA,NA,NA,"1976-MI-0037"
"3 Sons Plus 1 ","","61 S. Division ","Grand Rapids","MI","(D),(E),(*)","Bars/Clubs",1975,NA,-85.6678157,42.9608546,"Google Verified Location",NA,NA,NA,"1975-MI-0038"
"3 Sons Plus 1 ","(Some YC, W, SM)(Cruisy)","61 S. Division","Grand Rapids","MI","(YC),(W),(SM),(D),(PT),Cruisy Area,(*)","Bars/Clubs,Cruising Areas",1979,NA,-85.6678157,42.9608546,"Google Verified Location",NA,NA,NA,"1979-MI-0039"
"3 Sons Plus 1 ","","61 S. Division ","Grand Rapids","MI","(D),(E),(*)","Bars/Clubs",1977,NA,-85.6678157,42.9608546,"Google Verified Location",NA,NA,NA,"1977-MI-0040"
"3 Sons Plus 1 ","","61 S. Divsion","Grand Rapids","MI","(D),(*)","Bars/Clubs",1974,NA,-85.6678157,42.9608546,"Google Verified Location",NA,NA,NA,"1974-MI-0041"
"1871 Guest House","Main St.","","Saugatuck","MI","(H)","Hotel",1972,NA,-86.200931,42.647284,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1972-MI-0042"
"1894 Guest House","Main St.","","Saugatuck","MI","(M),(H)","Hotel",1978,NA,-86.200931,42.647284,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1978-MI-0043"
"1894 Guest House","Main Street","","Saugatuck","MI","(H)","Hotel",1977,NA,-86.200931,42.647284,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-MI-0044"
"1894 Guest House","Main St.","","Saugatuck","MI","(H)","Hotel",1975,NA,-86.200931,42.647284,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1975-MI-0045"
"1894 Guest House","Main St.","","Saugatuck","MI","(H)","Hotel",1973,NA,-86.200931,42.647284,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1973-MI-0046"
"1894 Guest House","Main St.","","Saugatuck","MI","(M),(H)","Hotel",1979,NA,-86.200931,42.647284,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1979-MI-0047"
"1894 Guest House","Main St.","","Saugatuck","MI","(M),(H)","Hotel",1980,NA,-86.200931,42.647284,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-MI-0048"
"1894 Guest House","Main St.","","Saugatuck","MI","(H)","Hotel",1974,NA,-86.200931,42.647284,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1974-MI-0049"
"Adams Hotel Bar ","","203 S. Front ","Marquette","MI","(M)","Bars/Clubs,Hotel",1970,NA,-87.3929921,46.5423476,"Google Verified Location",NA,NA,NA,"1970-MI-0050"
"Adams Hotel Bar ","","203 S. Front ","Marquette","MI","(M)","Bars/Clubs,Hotel",1972,NA,-87.3929921,46.5423476,"Google Verified Location",NA,NA,NA,"1972-MI-0051"
"Adams Hotel Bar ","","203 S. Front ","Marquette","MI","(M)","Bars/Clubs,Hotel",1971,NA,-87.3929921,46.5423476,"Google Verified Location",NA,NA,NA,"1971-MI-0052"
"Adobe ","betw. 6 & 7 Mile Roads","19326 Conant ","Detroit","MI","(YC),(D),(*)","Bars/Clubs",1975,NA,-83.0755435,42.4358992,"Google Verified Location",NA,NA,NA,"1975-MI-0053"
"Adobe ","between 7 & 8 Mile Roads","19326 Conant ","Detroit","MI","(D),(*)","Bars/Clubs",1977,NA,-83.0755435,42.4358992,"Google Verified Location",NA,NA,NA,"1977-MI-0054"
"Adobe ","(betw. 6 & 7 Mile Roads)","19326 Conant ","Detroit","MI","(D)","Bars/Clubs",1974,NA,-83.0755435,42.4358992,"Google Verified Location",NA,NA,NA,"1974-MI-0055"
"Adobe ","Betw. 7 & 8 Mile Roads","19326 Conant ","Detroit","MI","(D),(*)","Bars/Clubs",1976,NA,-83.0755435,42.4358992,"Google Verified Location",NA,NA,NA,"1976-MI-0056"
"Adult Book Stores","","","Grand Rapids","MI","Cruisy Area","Cruising Areas,Book Store",1980,NA,-85.668086,42.96336,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-MI-0057"
"Adult Book Stores","E. Michigan- opp. Joe Covello's","","Lansing","MI","","Bars/Clubs,Book Store",1975,NA,-84.546066,42.733419,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1975-MI-0058"
"Adult Book Stores","opp. Joe Covello's","","Lansing","MI","","Book Store",1976,NA,-84.546066,42.733419,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1976-MI-0059"
"Adult Book Stores","","","Grand Rapids","MI","Cruisy Area","Cruising Areas,Book Store",1978,NA,-85.668086,42.96336,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1978-MI-0060"
"Adult Book Stores","","","Grand Rapids","MI","Cruisy Area","Cruising Areas,Book Store",1977,NA,-85.668086,42.96336,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-MI-0061"
"Adult Book Stores","'Rest stop' - Hwy 131, just S. of 54th St.","","Grand Rapids","MI","Cruisy Area","Cruising Areas",1975,NA,-85.668086,42.96336,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1975-MI-0062"
"Adult Book Stores","","","Grand Rapids","MI","Cruisy Area","Cruising Areas",1979,NA,-85.668086,42.96336,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1979-MI-0063"
"After Glow","Woodward at 6 Mile Rd.","","Detroit","MI","(R),(C),(AH)","Restaurant",1978,NA,-83.086361,42.389706,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1978-MI-0064"
"After Glow","Woodward at 6 Mile Road","","Detroit","MI","(R),(C),(AH)","Restaurant",1977,NA,-83.086361,42.389706,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-MI-0065"
"Akron Health Club","(baths)(nr. Van Dyke)","7530 E. 7 Mi. Rd. ","Detroit","MI","","Baths",1976,NA,-83.0268647,42.4336623,"Google Verified Location",NA,NA,NA,"1976-MI-0066"
"Akron Health Club ","(baths)","7530 E. 7 Mile Rd. nr Van Dyke","Detroit","MI","","Baths",1978,NA,-83.0230392,42.4342989,"Google Verified Location",NA,NA,NA,"1978-MI-0067"
"Akron Health Club ","(Baths) near Van Dyke","7530 E. 7 Mile Road ","Detroit","MI","","Baths",1977,NA,-83.0268647,42.4336623,"Google Verified Location",NA,NA,NA,"1977-MI-0068"
"Akron Health Club Baths","","7530 E. 7 Mile Rd. ","Detroit","MI","","Baths",1975,NA,-83.0268647,42.4336623,"Google Verified Location",NA,NA,NA,"1975-MI-0069"
"Akron Health Club Baths","","7530 E. 7 Mile Rd.","Detroit","MI","","Baths",1979,NA,-83.026865,42.433662,"Verified Location",NA,NA,NA,"1979-MI-0070"
"Akron Health Club Baths  ","","7530 E. 7 Mile Rd. ","Detroit","MI","","Baths",1980,NA,-83.0268647,42.4336623,"Google Verified Location",NA,NA,NA,"1980-MI-0071"
"Alfie's ","(Ferndale)","21468 Woodward","Detroit","MI","(M),(R),(C),(AH),(WE)","Restaurant",1976,NA,-83.1266901,42.4498853,"Google Verified Location",NA,NA,NA,"1976-MI-0072"
"Alibi","U.S. 131 near campus","","Big Rapids","MI","(M),(YC),(D)","Bars/Clubs",1977,NA,-85.483656,43.698078,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-MI-0073"
"Alibi","U.S. 131 nr. Campus","","Big Rapids","MI","(M),(YC),(D)","Bars/Clubs",1976,NA,-85.483656,43.698078,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1976-MI-0074"
"Alibi","U.S. 131 nr. Campus","","Big Rapids","MI","(M),(YC),(D)","Bars/Clubs",1978,NA,-85.483656,43.698078,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1978-MI-0075"
"Alibi","U.S. 131 nr. Campus","","Big Rapids","MI","(M),(YC),(D)","Bars/Clubs",1975,NA,-85.483656,43.698078,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1975-MI-0076"
"Alibi","U.S. 131 nr. Campus","","Big Rapids","MI","(M),(YC),(D)","Bars/Clubs",1973,NA,-85.483656,43.698078,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1973-MI-0077"
"Alibi","U.S. 131 nr. campus","","Big Rapids","MI","(M),(YC),(D)","Bars/Clubs",1974,NA,-85.483656,43.698078,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1974-MI-0078"
"Amigas ","(Disco) betw. 7 & 8 Mile Roads","19326 Conant","Detroit","MI","(G),(D),(WE),(*)","Bars/Clubs",1978,NA,-83.0755435,42.4358992,"Google Verified Location",NA,NA,NA,"1978-MI-0079"
"Amigas Club","(Disco)","19326 Conant betw. 7 & 8 Mile Roads","Detroit","MI","(L),(D)","Bars/Clubs",1980,NA,-83.075543,42.435899,"Verified Location",NA,NA,NA,"1980-MI-0080"
"Amigas Club ","(Disco) betw. 7 & 8 Mile Roads ","19326 Conant ","Detroit","MI","(G),(D)","Bars/Clubs",1979,NA,-83.0755435,42.4358992,"Google Verified Location",NA,NA,NA,"1979-MI-0081"
"Amy Joy Donut House","(after hours- inquire locally)","","Lansing","MI","(M),(R),(C)","Restaurant",1973,NA,-84.555535,42.732535,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1973-MI-0082"
"Amy Joy Donut House ","(after hours-inquire locally)","","Lansing","MI","(M),(R),(C)","Restaurant",1974,NA,-84.5555347,42.732535,"Google Verified Location",NA,NA,NA,"1974-MI-0083"
"Apartment ","(disco)(looks promising)","2200 Fuller Rd. ","Ann Arbor","MI","(M),(YC),(D)","Bars/Clubs",1980,NA,-83.71773,42.285516,"Google Verified Location",NA,NA,NA,"1980-MI-0084"
"Area around bars- bounded by Division, Fulton & Ionia","","","Grand Rapids","MI","Cruisy Area","Cruising Areas",1980,NA,-85.668086,42.96336,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-MI-0085"
"Area around Herlick's Drug Store","","610 Detroit Street ","Flint","MI","(B),(RT),Cruisy Area","Cruising Areas",1977,NA,-83.706323,43.0767018,"Google Verified Location",NA,NA,NA,"1977-MI-0086"
"Area around Herlick's Drug Store ","","610 Detroit St. ","Flint","MI","Cruisy Area","Cruising Areas",1976,NA,-83.706323,43.0767018,"Google Verified Location",NA,NA,NA,"1976-MI-0087"
"Around Herlick's Drug Store","","","Flint","MI","Cruisy Area","Cruising Areas",1975,NA,-83.687456,43.012527,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1975-MI-0088"
"Auto City Motel ","","660 Stimson ","Detroit","MI","(H)","Hotel",1975,NA,-83.0603994,42.3450952,"Google Verified Location",NA,NA,NA,"1975-MI-0089"
"Auto City Motel ","","660 Stimson","Detroit","MI","(H)","Hotel",1973,NA,-83.0603994,42.3450952,"Google Verified Location",NA,NA,NA,"1973-MI-0090"
"Auto City Motel ","","660 Stimson","Detroit","MI","(H)","Hotel",1974,NA,-83.0603994,42.3450952,"Google Verified Location",NA,NA,NA,"1974-MI-0091"
"Auto City Motel ","","660 Stimson","Detroit","MI","(H)","Hotel",1972,NA,-83.0603994,42.3450952,"Google Verified Location",NA,NA,NA,"1972-MI-0092"
"Back Door","Country Road 553 (Cliff's Ridge)","","Marquette","MI","(M),(*)","Bars/Clubs",1975,NA,-87.15812,46.342634,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1975-MI-0093"
"Back Door","County Road 553, Cliff's Ridge","","Marquette","MI","(M)","Bars/Clubs",1977,NA,-87.15812,46.342634,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-MI-0094"
"Back Door","County Rd. 553 (Cliff's Ridge)","","Marquette","MI","(M),(*)","Bars/Clubs",1973,NA,-87.15812,46.342634,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1973-MI-0095"
"Back Door","County Road  553(Cliff's Ridge)","","Marquette","MI","(M),(*)","Bars/Clubs",1974,NA,-87.15812,46.342634,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1974-MI-0096"
"Back Door","Country Road 553 (Cliff's Ridge)","","Marquette","MI","(M)","Bars/Clubs",1976,NA,-87.15812,46.342634,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1976-MI-0097"
"Bar 69","(best late) ","69 Macomb St. ","Mount Clemens","MI","(M)","Bars/Clubs",1979,NA,-82.8789338,42.5984335,"Google Verified Location",NA,NA,NA,"1979-MI-0098"
"Bar 69 ","(best late)","69 Macomb St. ","Mount Clemens","MI","(M)","Bars/Clubs",1978,NA,-82.8789338,42.5984335,"Google Verified Location",NA,NA,NA,"1978-MI-0099"
"Bar 69 ","(Best late) ","69 Macomb Street","Mount Clemens","MI","(M),(*)","Bars/Clubs",1977,NA,-82.8789338,42.5984335,"Google Verified Location",NA,NA,NA,"1977-MI-0100"
"Bar 69 ","(Best late) ","69 Macomb St. ","Mount Clemens","MI","(M)","Bars/Clubs",1980,NA,-82.8789338,42.5984335,"Google Verified Location",NA,NA,NA,"1980-MI-0101"
"Bar Harlequin ","","10015 Chalmers","Detroit","MI","","Bars/Clubs",1979,NA,-82.9703598,42.4133433,"Google Verified Location",NA,NA,NA,"1979-MI-0102"
"Barbary Coast ","(Moving in '69 - two blocks north) ","2459 Grand River ","Detroit","MI","(S),(G),(D)","Bars/Clubs",1970,NA,-83.0614874,42.3371796,"Google Verified Location",NA,NA,NA,"1970-MI-0103"
"Barbary Coast ","","2765 Grand River ","Detroit","MI","(M),(G),(RT)","Bars/Clubs",1974,NA,-83.0651035,42.3386739,"Google Verified Location",NA,NA,NA,"1974-MI-0104"
"Barbary Coast ","","2765 Grand River ","Detroit","MI","(G),(M),(RT)","Bars/Clubs",1973,NA,-83.0651035,42.3386739,"Google Verified Location",NA,NA,NA,"1973-MI-0105"
"Barbary Coast ","","2549 Grand Riv","Detroit","MI","(*),(D)","Bars/Clubs",1965,NA,-83.0626904,42.3376546,"Google Verified Location",NA,NA,NA,"1965-MI-0106"
"Barbary Coast ","","2549 Grand River ","Detroit","MI","(S),(G),(D),(M),(*)","Bars/Clubs",1971,NA,-83.0626904,42.3376546,"Google Verified Location",NA,NA,NA,"1971-MI-0107"
"Barbary Coast ","","2459 Grand River ","Detroit","MI","(S),(G),(D),(M)","Bars/Clubs",1969,NA,-83.0614874,42.3371796,"Google Verified Location",NA,NA,NA,"1969-MI-0108"
"Barbary Coast ","","2765 Grand River ","Detroit","MI","(M)","Bars/Clubs",1972,NA,-83.0651035,42.3386739,"Google Verified Location",NA,NA,NA,"1972-MI-0109"
"Barbary Coast ","","2459 Grand River ","Detroit","MI","(S),(G),(D),(*)","Bars/Clubs",1966,NA,-83.0614874,42.3371796,"Google Verified Location",NA,NA,NA,"1966-MI-0110"
"Belcrest Hotel ","","5440 Cass ","Detroit","MI","(M),(H)","Hotel",1974,NA,-83.068431,42.3599715,"Google Verified Location",NA,NA,NA,"1974-MI-0111"
"Belcrest Hotel ","","5440 Cass","Detroit","MI","(M)","Bars/Clubs,Hotel",1973,NA,-83.068431,42.3599715,"Google Verified Location",NA,NA,NA,"1973-MI-0112"
"Belcrest Hotel ","","5440 Cass ","Detroit","MI","(M)","Bars/Clubs,Hotel",1972,NA,-83.068431,42.3599715,"Google Verified Location",NA,NA,NA,"1972-MI-0113"
"Bell Crest Hotel ","","5440 Cass ","Detroit","MI","(M),(H)","Hotel",1975,NA,-83.068431,42.3599715,"Google Verified Location",NA,NA,NA,"1975-MI-0114"
"Bell Crest Hotel ","","5440 Cass ","Detroit","MI","(M),(H)","Hotel",1976,NA,-83.068431,42.3599715,"Google Verified Location",NA,NA,NA,"1976-MI-0115"
"Belle Isle Beach","E. Grand Blvd. & Jefferson","","Detroit","MI","Cruisy Area","Cruising Areas",1975,NA,-83.002498,42.347679,"Verified Location",NA,NA,NA,"1975-MI-0116"
"Belle Isle Beach","E. Grand Blvd. & Jefferson","","Detroit","MI","Cruisy Area","Cruising Areas",1973,NA,-83.002498,42.347679,"Verified Location",NA,NA,NA,"1973-MI-0117"
"Belle Isle Beach","E. Grand Blvd & Jefferson","","Detroit","MI","Cruisy Area","Cruising Areas",1974,NA,-83.002498,42.347679,"Verified Location",NA,NA,NA,"1974-MI-0118"
"Belle Isle Beach","E. Grand Blvd. & Jefferson","","Detroit","MI","Cruisy Area","Cruising Areas",1972,NA,-83.002498,42.347679,"Verified Location",NA,NA,NA,"1972-MI-0119"
"Belle Isle beach","E. Grand Blvd. & Jefferson","","Detroit","MI","Cruisy Area","Cruising Areas",1976,NA,-83.002498,42.347679,"Verified Location",NA,NA,NA,"1976-MI-0120"
"Berry Cove Country Club","(Sauna)(This looked promising last summer, but may have been sold. P.O. Box 384, Saugatuck on Blue Star Highway. Telephone: (616)857-9983","","Saugatuck","MI","(P),(H)","Bars/Clubs,Hotel,Baths",1977,NA,-86.201982,42.655025,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-MI-0121"
"Biff's ","(after hours)(Six Mile Rd.)","276 W. McNichols","Detroit","MI","(M),(R),(C)","Restaurant",1973,NA,-83.106871,42.417989,"Google Verified Location",NA,NA,NA,"1973-MI-0122"
"Biff's ","(6 mile rd.)","276 W. McNichols ","Detroit","MI","(M),(R),(C),(AH)","Restaurant",1975,NA,-83.106871,42.417989,"Google Verified Location",NA,NA,NA,"1975-MI-0123"
"Biff's ","(after hours)(6 Mile Road)","276 W. McNichols","Detroit","MI","(M),(R),(C)","Restaurant",1974,NA,-83.106871,42.417989,"Google Verified Location",NA,NA,NA,"1974-MI-0124"
"Big Stein","(Best late)","173 W. Broadway","Muskegon","MI","(M),(E),(PT)","Bars/Clubs",1980,NA,-86.2491282,43.2009008,"Google Verified Location",NA,NA,NA,"1980-MI-0125"
"Big Stein ","(best late) ","173 W. Broadway ","Muskegon","MI","(M),(E),(PT)","Bars/Clubs",1979,NA,-86.2491282,43.2009008,"Google Verified Location",NA,NA,NA,"1979-MI-0126"
"Bill & Joe's Bar ","","150 W. Michigan Avenue ","Jackson","MI","(*)","Bars/Clubs",1977,NA,-84.4073559,42.2477685,"Google Verified Location",NA,NA,NA,"1977-MI-0127"
"Bill & Joe's Bar ","","150 W. Michigan Ave. ","Jackson","MI","","Bars/Clubs",1978,NA,-84.4073559,42.2477685,"Google Verified Location",NA,NA,NA,"1978-MI-0128"
"Bill & Joe's Bar ","","150 W. Michigan Ave. ","Jackson","MI","","Bars/Clubs",1979,NA,-84.4073559,42.2477685,"Google Verified Location",NA,NA,NA,"1979-MI-0129"
"Bill & Joe's Bar ","","150 W. Michigan Ave. ","Jackson","MI","","Bars/Clubs",1980,NA,-84.4073559,42.2477685,"Google Verified Location",NA,NA,NA,"1980-MI-0130"
"Bitter Lemon Lounge","","6307 E. Jefferson","Detroit","MI","","Bars/Clubs",1974,NA,-83.009857,42.343757,"Verified Location",NA,NA,NA,"1974-MI-0131"
"Bitter Lemon Lounge ","","6307 E. Jefferson ","Detroit","MI","(*)","Bars/Clubs",1972,NA,-83.0098575,42.3437573,"Google Verified Location",NA,NA,NA,"1972-MI-0132"
"Bitter Lemon Lounge ","","6307 E. Jefferson ","Detroit","MI","","Bars/Clubs",1973,NA,-83.0098575,42.3437573,"Google Verified Location",NA,NA,NA,"1973-MI-0133"
"Blue Boy ","(go-go boys)","1500 E. State Fair at John R","Detroit","MI","(D),(*)","Bars/Clubs",1977,NA,-83.117874,42.4390396,"Google Verified Location",NA,NA,NA,"1977-MI-0134"
"Blue Crest","","5474 Cass","Detroit","MI","","Bars/Clubs",1974,NA,-83.068988,42.360494,"Verified Location",NA,NA,NA,"1974-MI-0135"
"Blue Crest ","","5474 Cass","Detroit","MI","","Bars/Clubs",1973,NA,-83.0689881,42.3604937,"Google Verified Location",NA,NA,NA,"1973-MI-0136"
