"status","description","streetaddress","city","state","amenityfeatures","type","Year","notes","title","unclear_address","full.address","lon","lat","geoAddress"
"General City Coordinates Used","(WE-only) 2nd & Main (Emmaus)","","Allentown ","PA","(M),(WE)","Bars/Clubs",1980,"address doesn't appear to exist any longer.",NA,NA,NA,NA,NA,NA
"Found","","28-20 N. 10th St. ","Allentown ","PA","(YC),(D),(S),(*)","Bars/Clubs",1975,"",NA,NA,NA,NA,NA,NA
"Found","","20-30 N. 10th St. ","Allentown ","PA","(YC),(D),(S),(*)","Bars/Clubs",1974,"",NA,NA,NA,NA,NA,NA
"Found","","28-30 N 19th St. ","Allentown ","PA","(YC),(D),(S),(*)","Bars/Clubs",1973,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Hamilton ","Allentown ","PA","(M),(*)","Bars/Clubs",1965,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Hamilton","Allentown ","PA","(M),(*)","Bars/Clubs",1966,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Hamilton ","Allentown ","PA","","Bars/Clubs",1968,"",NA,NA,NA,NA,NA,NA
"Found","","9th and Hamilton ","Allentown ","PA","(*)","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Hamilton ","Allentown ","PA","(*)","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Hamilton","Allentown ","PA","(*)","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Hamilton ","Allentown ","PA","(*)","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Hamilton ","Allentown ","PA","(M)","Bars/Clubs",1973,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Hamilton","Allentown ","PA","(*)","Bars/Clubs",1974,"",NA,NA,NA,NA,NA,NA
"Found","(making a good 'come back') 9th & Hamiliton","","Allentown ","PA","(*)","Bars/Clubs",1975,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Hamilton ","Allentown ","PA","(OC),(*)","Bars/Clubs",1976,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Hamilton ","Allentown ","PA","(OC),(*)","Bars/Clubs",1978,"",NA,NA,NA,NA,NA,NA
"Found","(Some OC) ","9th & Hamilton","Allentown ","PA","(*),(OC)","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"Found","(Some OC) 9th & Hamilton","9th & Hamilton","Allentown ","PA","(OC),(*)","Bars/Clubs",1980,"",NA,NA,NA,NA,NA,NA
"Found","(Disco) ","28-30 No. 10th St. ","Allentown ","PA","(YC),(D),(*)","Bars/Clubs",1978,"",NA,NA,NA,NA,NA,NA
"Found","(Disco)","28-30 N. 10th St. ","Allentown ","PA","(YC),(D),(*)","Bars/Clubs",1980,"",NA,NA,NA,NA,NA,NA
"Found","(Disco)(Mon-W-Fri & Sat) 4400 Block of Huffman","","Harrisburg","PA","(*),(YC),(D)","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","PO Box 297, Harrisburg, PA 17108","","Harrisburg","PA","","Church",1979,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","PO Box 297, Harrisburg 17108","","Harrisburg","PA","","Church",1980,"",NA,NA,NA,NA,NA,NA
"Found","","","Harrisburg","PA","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"Found","","","Harrisburg","PA","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","","","Harrisburg","PA","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"Found","","","Harrisburg","PA","Cruisy Area","Cruising Areas",1972,"",NA,NA,NA,NA,NA,NA
"Found","","","Harrisburg","PA","Cruisy Area","Cruising Areas",1973,"",NA,NA,NA,NA,NA,NA
"Found","","","Harrisburg","PA","Cruisy Area","Cruising Areas",1976,"",NA,NA,NA,NA,NA,NA
"Found","(HOT) ","","Harrisburg","PA","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","","","Harrisburg","PA","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","Tel: 717-234-0328","","Harrisburg","PA","","Bars/Clubs",1978,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","Tel: (717) 234-0328","","Harrisburg","PA","","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","Tel: (717)234-0328","","Harrisburg","PA","","Bars/Clubs",1980,"",NA,NA,NA,NA,NA,NA
"Found","","","Harrisburg","PA","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","","","Harrisburg","PA","(AYOR),Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","","","Harrisburg","PA","(AYOR),Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","","","Harrisburg","PA","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"Found","","Market Sq.","Harrisburg","PA","","Bars/Clubs",1965,"approximate",NA,NA,NA,NA,NA,NA
"Found","","Market Square ","Harrisburg","PA","(M)","Bars/Clubs",1968,"approximate",NA,NA,NA,NA,NA,NA
"Found","","Market Sq. ","Harrisburg","PA","(M)","Bars/Clubs",1969,"approximate",NA,NA,NA,NA,NA,NA
"Found","","Market Sq. ","Harrisburg","PA","(M)","Bars/Clubs",1970,"approximate",NA,NA,NA,NA,NA,NA
"Found","","Market Square ","Harrisburg","PA","","Bars/Clubs",1971,"approximate",NA,NA,NA,NA,NA,NA
"Found","","Market Square ","Harrisburg","PA","(M)","Bars/Clubs",1972,"approximate",NA,NA,NA,NA,NA,NA
"Found","","Market Square ","Harrisburg","PA","(M)","Bars/Clubs",1973,"approximate",NA,NA,NA,NA,NA,NA
"Found","","Market Square ","Harrisburg","PA","(M)","Bars/Clubs",1974,"approximate",NA,NA,NA,NA,NA,NA
"Found","","Market Square ","Harrisburg","PA","(M)","Bars/Clubs",1975,"approximate",NA,NA,NA,NA,NA,NA
"Found","","Market Square","Harrisburg","PA","(M),(RT)","Bars/Clubs",1976,"approximate",NA,NA,NA,NA,NA,NA
"Found","(hustlers) Market Square ","","Harrisburg","PA","(M),(RT)","Bars/Clubs",1977,"approximate",NA,NA,NA,NA,NA,NA
"Found","op. Market Square ","","Harrisburg","PA","","Bars/Clubs",1966,"approximate",NA,NA,NA,NA,NA,NA
"Found","","","Lancaster","PA","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","","","Lancaster","PA","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","","","Lancaster","PA","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","(Upstairs)(Cruise bar downstairs) Front & Perry Sts. (About 12 mi. W, in Marietta)","","Lancaster","PA","(M),(R)","Restaurant",1980,"",NA,NA,NA,NA,NA,NA
