"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"","812 E. Michigan","Lansing","MI","(M)","Bars/Clubs",1973,NA,"812 E. Michigan, Lansing, MI",-84.5403614,42.7332672,"812 e michigan ave, lansing, mi 48912, usa","Geocoded",NA,NA
"","1203 2nd. St. ","Marquette","MI","","Baths",1973,NA,"1203 2nd. St. , Marquette, MI",-87.3938222,46.5547803,"1203 2nd st, marquette, mi 49855, usa","Geocoded",NA,NA
"","517 Lapeer ","Saginaw","MI","(M)","Bars/Clubs",1973,NA,"517 Lapeer , Saginaw, MI",-83.9348771,43.4328408,"517 lapeer ave, saginaw, mi 48607, usa","Geocoded",NA,NA
"","312 Francis ","Saugatuck","MI","(H)","Hotels",1973,NA,"312 Francis , Saugatuck, MI",-86.2024412,42.6596154,"312 francis st, saugatuck, mi 49453, usa","Geocoded",NA,NA
"(after hours)(Hwy. 31)","3219 Blue Star Hwy. ","Saugatuck","MI","(H),(C),(D),(YC)","Hotels",1973,NA,"3219 Blue Star Hwy. , Saugatuck, MI",-86.1911276,42.6521641,"3219 blue star hwy, saugatuck, mi 49453, usa","Geocoded",NA,NA
"","115 W. Washington ","Ann Arbor","MI","(M),(YC),(*)","Bars/Clubs",1974,NA,"115 W. Washington , Ann Arbor, MI",-83.749358,42.2803209,"115 w washington st, ann arbor, mi 48104, usa","Geocoded",NA,NA
"","937 Colombia S.W.","Battle Creek ","MI","(M)","Bars/Clubs",1974,NA,"937 Colombia S.W., Battle Creek , MI",NA,NA,NA,"Geocoded",NA,NA
"","500 1st Ave.","Bay City ","MI","","Bars/Clubs",1974,NA,"500 1st Ave., Bay City , MI",-83.8848355,43.6028391,"500 first st, bay city, mi 48708, usa","Geocoded",NA,NA
"(betw. 6 & 7 Mile Roads)","19326 Conant ","Detroit","MI","(D)","Bars/Clubs",1974,NA,"19326 Conant , Detroit, MI",-83.0755435,42.4358992,"19326 conant st, detroit, mi 48234, usa","Geocoded",NA,NA
"","660 Stimson","Detroit","MI","(H)","Hotels",1974,NA,"660 Stimson, Detroit, MI",-83.0603994,42.3450952,"660 stimson st, detroit, mi 48201, usa","Geocoded",NA,NA
"","2765 Grand River ","Detroit","MI","(M),(G),(RT)","Bars/Clubs",1974,NA,"2765 Grand River , Detroit, MI",-83.0651035,42.3386739,"2765 grand river ave, detroit, mi 48201, usa","Geocoded",NA,NA
"","5440 Cass ","Detroit","MI","(M),(H)","Hotels",1974,NA,"5440 Cass , Detroit, MI",-83.068431,42.3599715,"5440 cass ave, detroit, mi 48202, usa","Geocoded",NA,NA
"(after hours)(6 Mile Road)","276 W. McNichols","Detroit","MI","(M),(R),(C)","Restaurant",1974,NA,"276 W. McNichols, Detroit, MI",-83.106871,42.417989,"276 w mcnichols rd, detroit, mi 48203, usa","Geocoded",NA,NA
"","6545 Woodward Ave. ","Detroit","MI","(M),(R)","Restaurant",1974,NA,"6545 Woodward Ave. , Detroit, MI",-83.0733316,42.3696695,"6545 woodward ave, detroit, mi 48202, usa","Geocoded",NA,NA
"","7646 Woodward Ave. ","Detroit","MI","(*)","Baths",1974,NA,"7646 Woodward Ave. , Detroit, MI",-83.074819,42.373114,"7646 woodward ave, detroit, mi 48202, usa","Geocoded",NA,NA
"(Some G)","16920 Warren nr. Southfield ","Detroit","MI","(D),(G),(*)","Bars/Clubs",1974,NA,"16920 Warren nr. Southfield , Detroit, MI",-83.2218731,42.4733688,"southfield, mi, usa","Geocoded",NA,NA
"(Some G)","1500 E. State Fair at John R","Detroit","MI","(D),(G),(*)","Bars/Clubs",1974,NA,"1500 E. State Fair at John R, Detroit, MI",-83.117874,42.4390396,"1231 w state fair ave, detroit, mi 48203, usa","Geocoded",NA,NA
"(6 mile Road)","950 McNichols ","Detroit","MI","(M),(R)","Restaurant",1974,NA,"950 McNichols , Detroit, MI",-83.115622,42.417889,"950 w mcnichols rd, detroit, mi 48203, usa","Geocoded",NA,NA
"(also called 'Bookie's' or 'Gagen's')","870 McNichols nr. Hamilton","Detroit","MI","(YC),(D),(*)","Bars/Clubs",1974,NA,"870 McNichols nr. Hamilton, Detroit, MI",-83.114025,42.417874,"870 w mcnichols rd, detroit, mi 48203, usa","Geocoded",NA,NA
"(thru aracade in back of shopping center)","15606 Joy at Greenfield","Detroit","MI","(YC),(D),(*)","Bars/Clubs",1974,NA,"15606 Joy at Greenfield, Detroit, MI",-83.1991412,42.3585696,"15606 joy rd, detroit, mi 48228, usa","Geocoded",NA,NA
"","1256 Griswold at State ","Detroit","MI","(YC),(D),(*)","Bars/Clubs",1974,NA,"1256 Griswold at State , Detroit, MI",-83.0490959,42.3333274,"1256 griswold st, detroit, mi 48226, usa","Geocoded",NA,NA
"","323 E. Larned ","Detroit","MI","(M),(B),(RT)","Bars/Clubs",1974,NA,"323 E. Larned , Detroit, MI",-83.0423343,42.3308526,"323 larned st, detroit, mi 48226, usa","Geocoded",NA,NA
"(Toursity $1 adm.)","3127 Cass","Detroit","MI","(M),(S)","Bars/Clubs",1974,NA,"3127 Cass, Detroit, MI",-83.0598049,42.3433278,"3127 cass ave, detroit, mi 48201, usa","Geocoded",NA,NA
"(looks promising)","1501 Holden at Trumbull","Detroit","MI","(W),(D)","Bars/Clubs",1974,NA,"1501 Holden at Trumbull, Detroit, MI",-83.0852008,42.3630469,"1501 holden st, detroit, mi 48208, usa","Geocoded",NA,NA
"(May be closing or moving)","731 Bates ","Detroit","MI","(B),(RT)","Bars/Clubs",1974,NA,"731 Bates , Detroit, MI",-83.0446001,42.3322575,"731 bates st, detroit, mi 48226, usa","Geocoded",NA,NA
"(weekends*)(also called 'Darrel's Place')","7404 Michigan ","Detroit","MI","(YC),(D),(S)","Bars/Clubs",1974,NA,"7404 Michigan , Detroit, MI",-83.1347942,42.3313606,"7404 michigan ave, detroit, mi 48210, usa","Geocoded",NA,NA
"","17530 Woodward","Detroit","MI","","Book Store",1974,NA,"17530 Woodward, Detroit, MI",-83.1063283,42.4200839,"17530 woodward ave, detroit, mi 48203, usa","Geocoded",NA,NA
"","855 Beaubien ","Detroit","MI","(G),(RT)","Bars/Clubs",1974,NA,"855 Beaubien , Detroit, MI",-83.0421101,42.3336908,"855 beaubien st, detroit, mi 48226, usa","Geocoded",NA,NA
"(Service Road adj. Lodge Fwy. betw. 6 & & Mile Roads)","18458 James Couzens Hwy. ","Detroit","MI","(PE),(R),(*)","Restaurant",1974,NA,"18458 James Couzens Hwy. , Detroit, MI",-83.1814358,42.4264568,"18458 james couzens fwy, detroit, mi 48235, usa","Geocoded",NA,NA
"","124 W. State Fair ","Detroit","MI","(*)","Baths",1974,NA,"124 W. State Fair , Detroit, MI",-83.104356,42.439741,"124 w state fair ave, detroit, mi 48203, usa","Geocoded",NA,NA
"","1028 W. 7 Mile Rd. ","Detroit","MI","(D)","Bars/Clubs",1974,NA,"1028 W. 7 Mile Rd. , Detroit, MI",-83.0929438,42.4323111,"1028 w seven mile rd, detroit, mi 48203, usa","Geocoded",NA,NA
"","9310 Greenfield ","Detroit","MI","(*),(S)","Bars/Clubs",1974,NA,"9310 Greenfield , Detroit, MI",-83.1969255,42.3636956,"9310 greenfield rd, detroit, mi 48228, usa","Geocoded",NA,NA
"(After horus) ","18002 Woodward Ave. ","Detroit","MI","(M),(YC),(R),(C)","Restaurant",1974,NA,"18002 Woodward Ave. , Detroit, MI",-83.1089539,42.4238519,"18002 woodward ave, detroit, mi 48203, usa","Geocoded",NA,NA
"(No sign- looks closed but don't miss it! Sunday brunch or 'breakfast at Tiffany's) ","17436 Woodward Ave. ","Detroit","MI","(W),(YC),(*)","Bars/Clubs",1974,NA,"17436 Woodward Ave. , Detroit, MI",-83.1059363,42.4193513,"17436 woodward ave, detroit, mi 48203, usa","Geocoded",NA,NA
"(nude go-go boys) Hotel Royal Palm ","2305 Park at Montcalm ","Detroit","MI","(RT)","Bars/Clubs,Hotels",1974,NA,"2305 Park at Montcalm , Detroit, MI",-83.0533373,42.3388103,"50 w montcalm st, detroit, mi 48201, usa","Geocoded",NA,NA
"(may be moving)(Royal Oak) ","1627 S. Woodward Ave. ","Detroit","MI","(M),(YC)","Bars/Clubs",1974,NA,"1627 S. Woodward Ave. , Detroit, MI",-83.050363,42.336136,"1627 woodward ave, detroit, mi 48226, usa","Geocoded",NA,NA
"Woodward at 6 Mile Rd. ","","Detroit","MI","","Theatre",1974,NA,", Detroit, MI",-83.0457538,42.331427,"detroit, mi, usa","Geocoded",NA,NA
"(Metropolitan Community Church)","13100 Woodward ","Detroit","MI","","Church",1974,NA,"13100 Woodward , Detroit, MI",-83.0937822,42.4012075,"13100 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"","16541 Woodward ","Detroit","MI","","Book Store",1974,NA,"16541 Woodward , Detroit, MI",-83.1052423,42.4173826,"16541 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"","16549 Woodward ","Detroit","MI","","Theatre",1974,NA,"16549 Woodward , Detroit, MI",-83.1053705,42.4174251,"16549 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"(No neon sign- but don't miss it! 'The Woodward' is a Detroit 'institution' of the higest calibre; now the new 'Woodward II' next door- can enter thru parking lot in rear)","6426 Woodward Ave. ","Detroit","MI","","Bars/Clubs",1974,NA,"6426 Woodward Ave. , Detroit, MI",-83.0721051,42.3689354,"6426 woodward ave, detroit, mi 48202, usa","Geocoded",NA,NA
"(called 'The Hinge')","7614 Woodward Ave. ","Detroit","MI","(S),(*)","Bars/Clubs",1974,NA,"7614 Woodward Ave. , Detroit, MI",-83.0743368,42.3728589,"7614 woodward ave, detroit, mi 48202, usa","Geocoded",NA,NA
"(back room)","16541 Woodward","Detroit","MI","Cruisy Area","Cruising Areas,Book Store",1974,NA,"16541 Woodward, Detroit, MI",-83.1052423,42.4173826,"16541 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"","2512 S. Dort Hwy. ","Flint","MI","(D),(*)","Bars/Clubs",1974,NA,"2512 S. Dort Hwy. , Flint, MI",-83.6538661,42.9996314,"2512 s dort hwy, flint, mi 48507, usa","Geocoded",NA,NA
"","100 Washington ","Grand Haven ","MI","","Bars/Clubs",1974,NA,"100 Washington , Grand Haven , MI",-86.2326115,43.0642318,"100 washington ave, grand haven, mi 49417, usa","Geocoded",NA,NA
"","311 S. Water ","Grand Haven ","MI","","Bars/Clubs",1974,NA,"311 S. Water , Grand Haven , MI",-86.2360013,43.0621292,"311 s harbor dr, grand haven, mi 49417, usa","Geocoded",NA,NA
"Pantlind Hotel ","187 Monroe Ave. N.W.","Grand Rapids","MI","(M),(R),(C)","Restaurant,Hotels",1974,NA,"187 Monroe Ave. N.W., Grand Rapids, MI",-85.6731046,42.966833,"amway grand plaza hotel, 187 monroe ave nw, grand rapids, mi 49503, usa","Geocoded",NA,NA
"","310 Pearl St. N.W.","Grand Rapids","MI","(PE),(R),(D),(*)","Restaurant",1974,NA,"310 Pearl St. N.W., Grand Rapids, MI",-85.6777183,42.9659072,"310 pearl st nw, grand rapids, mi 49504, usa","Geocoded",NA,NA
"(after 9 p.m.)","43 S. Divsion","Grand Rapids","MI","(D),(G),(*)","Bars/Clubs",1974,NA,"43 S. Divsion, Grand Rapids, MI",-85.6681093,42.9619603,"43 division ave s, grand rapids, mi 49503, usa","Geocoded",NA,NA
"","61 S. Divsion","Grand Rapids","MI","(D),(*)","Bars/Clubs",1974,NA,"61 S. Divsion, Grand Rapids, MI",-85.6678157,42.9608546,"61 s division ave, grand rapids, mi 49503, usa","Geocoded",NA,NA
"","224 W. Kalamazoo","Kalamazoo","MI","(M),(R),(YC)","Restaurant",1974,NA,"224 W. Kalamazoo, Kalamazoo, MI",-85.5855534,42.2947178,"224 w kalamazoo ave, kalamazoo, mi 49007, usa","Geocoded",NA,NA
"(after hours-inquire locally)","","Lansing","MI","(M),(R),(C)","Restaurant",1974,NA,", Lansing, MI",-84.5555347,42.732535,"lansing, mi, usa","Geocoded",NA,NA
"","535 E. Michigan","Lansing","MI","(D),(*)","Bars/Clubs",1974,NA,"535 E. Michigan, Lansing, MI",-84.5458361,42.7343149,"535 e michigan ave, lansing, mi 48912, usa","Geocoded",NA,NA
"(E. Lansing)","2703 E. Grand River","Lansing","MI","(M),(YC)","Bars/Clubs",1974,NA,"2703 E. Grand River, Lansing, MI",-84.5142073,42.7433055,"2703 e grand river ave, lansing, mi 48912, usa","Geocoded",NA,NA
"","812 E. Michigan","Lansing","MI","","Bars/Clubs",1974,NA,"812 E. Michigan, Lansing, MI",-84.5403614,42.7332672,"812 e michigan ave, lansing, mi 48912, usa","Geocoded",NA,NA
"","812 E. Michigan","Marquette","MI","(M)","Baths",1974,NA,"812 E. Michigan, Marquette, MI",-87.3787821,46.5473199,"812 e michigan st, marquette, mi 49855, usa","Geocoded",NA,NA
"(some G)","16 S. Gratiot Ave. ","Mount Clemens","MI","(G),(YC),(*)","Bars/Clubs",1974,NA,"16 S. Gratiot Ave. , Mount Clemens, MI",-82.8832002,42.5858034,"16 southbound gratiot ave, mt clemens, mi 48043, usa","Geocoded",NA,NA
"","30 E. Terrace St. ","Muskegon","MI","(*)","Bars/Clubs",1974,NA,"30 E. Terrace St. , Muskegon, MI",-86.2403193,43.2296144,"terrace st, muskegon, mi, usa","Geocoded",NA,NA
"Harrington Hotel ","1026 N. Military","Port Huron","MI","","Bars/Clubs,Hotels",1974,NA,"1026 N. Military, Port Huron, MI",-82.4240239,42.9728532,"1026 military st, port huron, mi 48060, usa","Geocoded",NA,NA
"","517 Lapeer ","Saginaw","MI","(M)","Bars/Clubs",1974,NA,"517 Lapeer , Saginaw, MI",-83.9348771,43.4328408,"517 lapeer ave, saginaw, mi 48607, usa","Geocoded",NA,NA
"(adm. charge on weekends) ","349 Culver nr. Griffith","Saugatuck","MI","(YC),(D),(*)","Bars/Clubs",1974,NA,"349 Culver nr. Griffith, Saugatuck, MI",-86.2017395,42.6545985,"349 culver st, saugatuck, mi 49453, usa","Geocoded",NA,NA
"","312 Francis ","Saugatuck","MI","(H)","Hotels",1974,NA,"312 Francis , Saugatuck, MI",-86.2024412,42.6596154,"312 francis st, saugatuck, mi 49453, usa","Geocoded",NA,NA
"(after hours)","3291 Blue Star Hwy. ","Saugatuck","MI","(H),(C),(D),(YC)","Hotels",1974,NA,"3291 Blue Star Hwy. , Saugatuck, MI",-86.1892054,42.657567,"3291 blue star hwy, saugatuck, mi 49453, usa","Geocoded",NA,NA
"","115 W. Washington","Ann Arbor","MI","(M),(YC),(*)","Bars/Clubs",1975,NA,"115 W. Washington, Ann Arbor, MI",-83.749358,42.2803209,"115 w washington st, ann arbor, mi 48104, usa","Geocoded",NA,NA
"","937 Colombia S.W.","Battle Creek ","MI","(M)","Bars/Clubs",1975,NA,"937 Colombia S.W., Battle Creek , MI",NA,NA,NA,"Geocoded",NA,NA
"","500 1st Ave. ","Bay City ","MI","","Bars/Clubs",1975,NA,"500 1st Ave. , Bay City , MI",-83.8848355,43.6028391,"500 first st, bay city, mi 48708, usa","Geocoded",NA,NA
"betw. 6 & 7 Mile Roads","19326 Conant ","Detroit","MI","(YC),(D),(*)","Bars/Clubs",1975,NA,"19326 Conant , Detroit, MI",-83.0755435,42.4358992,"19326 conant st, detroit, mi 48234, usa","Geocoded",NA,NA
"","7530 E. 7 Mile Rd. ","Detroit","MI","","Baths",1975,NA,"7530 E. 7 Mile Rd. , Detroit, MI",-83.0268647,42.4336623,"7530 seven mile e, detroit, mi 48234, usa","Geocoded",NA,NA
"","660 Stimson ","Detroit","MI","(H)","Hotels",1975,NA,"660 Stimson , Detroit, MI",-83.0603994,42.3450952,"660 stimson st, detroit, mi 48201, usa","Geocoded",NA,NA
"","5440 Cass ","Detroit","MI","(M),(H)","Hotels",1975,NA,"5440 Cass , Detroit, MI",-83.068431,42.3599715,"5440 cass ave, detroit, mi 48202, usa","Geocoded",NA,NA
"(6 mile rd.)","276 W. McNichols ","Detroit","MI","(M),(R),(C),(AH)","Restaurant",1975,NA,"276 W. McNichols , Detroit, MI",-83.106871,42.417989,"276 w mcnichols rd, detroit, mi 48203, usa","Geocoded",NA,NA
"","5474 Cass ","Detroit","MI","","Bars/Clubs",1975,NA,"5474 Cass , Detroit, MI",-83.0689881,42.3604937,"5474 cass ave, detroit, mi 48202, usa","Geocoded",NA,NA
"(Some B)","6545 Woodward Ave. ","Detroit","MI","(M),(R),(B)","Restaurant",1975,NA,"6545 Woodward Ave. , Detroit, MI",-83.0733316,42.3696695,"6545 woodward ave, detroit, mi 48202, usa","Geocoded",NA,NA
"","7646 Woodward Ave. ","Detroit","MI","(*)","Baths",1975,NA,"7646 Woodward Ave. , Detroit, MI",-83.074819,42.373114,"7646 woodward ave, detroit, mi 48202, usa","Geocoded",NA,NA
"(was closed- supposedly re-opening with (YC)(D))","16920 Warren nr. Southfield ","Detroit","MI","(YC),(D)","Bars/Clubs",1975,NA,"16920 Warren nr. Southfield , Detroit, MI",-83.2218731,42.4733688,"southfield, mi, usa","Geocoded",NA,NA
"(some G) ","1500 E. State Fair at John R","Detroit","MI","(D),(G),(*)","Bars/Clubs",1975,NA,"1500 E. State Fair at John R, Detroit, MI",-83.117874,42.4390396,"1231 w state fair ave, detroit, mi 48203, usa","Geocoded",NA,NA
"(6 mile Rd.)","950 McNichols","Detroit","MI","(M),(R)","Restaurant",1975,NA,"950 McNichols, Detroit, MI",-83.115622,42.417889,"950 w mcnichols rd, detroit, mi 48203, usa","Geocoded",NA,NA
"(also called 'Bookie's' or 'Gagen's')","870 McNichols nr. Hamilton","Detroit","MI","(D),(*)","Bars/Clubs",1975,NA,"870 McNichols nr. Hamilton, Detroit, MI",-83.114025,42.417874,"870 w mcnichols rd, detroit, mi 48203, usa","Geocoded",NA,NA
"(may ne opening adjoining (R) soon)(thru arcade in back of shopping center) ","15606 Joy at Greenfield","Detroit","MI","(YC),(D),(R)","Restaurant,Bars/Clubs",1975,NA,"15606 Joy at Greenfield, Detroit, MI",-83.1991412,42.3585696,"15606 joy rd, detroit, mi 48228, usa","Geocoded",NA,NA
"","1256 Griswold at State ","Detroit","MI","(YC),(D),(*)","Bars/Clubs",1975,NA,"1256 Griswold at State , Detroit, MI",-83.0490959,42.3333274,"1256 griswold st, detroit, mi 48226, usa","Geocoded",NA,NA
"","323 E. Larned ","Detroit","MI","(M),(B),(RT)","Bars/Clubs",1975,NA,"323 E. Larned , Detroit, MI",-83.0423343,42.3308526,"323 larned st, detroit, mi 48226, usa","Geocoded",NA,NA
"(Touristy - $1 admission)","3127 Cass ","Detroit","MI","(M),(S)","Bars/Clubs",1975,NA,"3127 Cass , Detroit, MI",-83.0598049,42.3433278,"3127 cass ave, detroit, mi 48201, usa","Geocoded",NA,NA
"","1501 Holden at Trumbull ","Detroit","MI","(W),(SM),(D),(*)","Bars/Clubs",1975,NA,"1501 Holden at Trumbull , Detroit, MI",-83.0852008,42.3630469,"1501 holden st, detroit, mi 48208, usa","Geocoded",NA,NA
"(some G)(Closes early)","731 Bates ","Detroit","MI","(B),(RT),(G)","Bars/Clubs",1975,NA,"731 Bates , Detroit, MI",-83.0446001,42.3322575,"731 bates st, detroit, mi 48226, usa","Geocoded",NA,NA
"","928 W. McNichols","Detroit","MI","(D),(*)","Bars/Clubs",1975,NA,"928 W. McNichols, Detroit, MI",-83.1153867,42.4178367,"928 w mcnichols rd, detroit, mi 48203, usa","Geocoded",NA,NA
"(weekends*)(also called 'Darrel's Place')","7404 Michigan","Detroit","MI","(YC),(D),(S),(*)","Bars/Clubs",1975,NA,"7404 Michigan, Detroit, MI",-83.1347942,42.3313606,"7404 michigan ave, detroit, mi 48210, usa","Geocoded",NA,NA
"","17530 Woodward ","Detroit","MI","","Book Store",1975,NA,"17530 Woodward , Detroit, MI",-83.1063283,42.4200839,"17530 woodward ave, detroit, mi 48203, usa","Geocoded",NA,NA
"","855 Beaubien ","Detroit","MI","(G),(RT)","Bars/Clubs",1975,NA,"855 Beaubien , Detroit, MI",-83.0421101,42.3336908,"855 beaubien st, detroit, mi 48226, usa","Geocoded",NA,NA
"","124 W. State Fair ","Detroit","MI","(*)","Baths",1975,NA,"124 W. State Fair , Detroit, MI",-83.104356,42.439741,"124 w state fair ave, detroit, mi 48203, usa","Geocoded",NA,NA
"","9310 Greenfield","Detroit","MI","(S),(*)","Bars/Clubs",1975,NA,"9310 Greenfield, Detroit, MI",-83.1969255,42.3636956,"9310 greenfield rd, detroit, mi 48228, usa","Geocoded",NA,NA
"","18002 Woodward Ave. ","Detroit","MI","(M),(YC),(R),(C),(AH)","Restaurant",1975,NA,"18002 Woodward Ave. , Detroit, MI",-83.1089539,42.4238519,"18002 woodward ave, detroit, mi 48203, usa","Geocoded",NA,NA
"(No sign- looks closed, but don't miss it! Sunday brunch or 'breakfast at Tiffany's)","17436 Woodward Ave. ","Detroit","MI","(W),(YC),(*)","Bars/Clubs",1975,NA,"17436 Woodward Ave. , Detroit, MI",-83.1059363,42.4193513,"17436 woodward ave, detroit, mi 48203, usa","Geocoded",NA,NA
"(nude go-go boys) Hotel Royal Palm","2305 Park at Montcalm","Detroit","MI","(RT)","Bars/Clubs,Hotels",1975,NA,"2305 Park at Montcalm, Detroit, MI",-83.0533373,42.3388103,"50 w montcalm st, detroit, mi 48201, usa","Geocoded",NA,NA
"(Royal Oak)","1627 S. Woodward ","Detroit","MI","(M),(YC)","Bars/Clubs",1975,NA,"1627 S. Woodward , Detroit, MI",-83.050363,42.336136,"1627 woodward ave, detroit, mi 48226, usa","Geocoded",NA,NA
"(M.C.C)","13100 Woodward Ave. ","Detroit","MI","","Church",1975,NA,"13100 Woodward Ave. , Detroit, MI",-83.0937822,42.4012075,"13100 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"","16541 Woodward Ave. ","Detroit","MI","","Book Store",1975,NA,"16541 Woodward Ave. , Detroit, MI",-83.1052423,42.4173826,"16541 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"","16401 W. 8 Mile Rd. ","Detroit","MI","","Book Store",1975,NA,"16401 W. 8 Mile Rd. , Detroit, MI",-83.3678983,42.4407732,"w 8 mile rd, michigan, usa","Geocoded",NA,NA
"","16549 Woodward Ave. ","Detroit","MI","","Theatre",1975,NA,"16549 Woodward Ave. , Detroit, MI",-83.1053705,42.4174251,"16549 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"(No neon sign, but don't miss it! Practically an 'institution', the woodward now has expanded facilities. Can enter thru parking lot in rear)","6426 Woodward Ave. ","Detroit","MI","(*)","Bars/Clubs",1975,NA,"6426 Woodward Ave. , Detroit, MI",-83.0721051,42.3689354,"6426 woodward ave, detroit, mi 48202, usa","Geocoded",NA,NA
"(the 'Hinge') ","7614 Woodward Ave. ","Detroit","MI","(S),(*)","Bars/Clubs",1975,NA,"7614 Woodward Ave. , Detroit, MI",-83.0743368,42.3728589,"7614 woodward ave, detroit, mi 48202, usa","Geocoded",NA,NA
"","16541 Woodward ","Detroit","MI","Cruisy Area","Book Store,Cruising Areas",1975,NA,"16541 Woodward , Detroit, MI",-83.1052423,42.4173826,"16541 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"","5212 S. Dort Hwy. ","Flint","MI","(D),(*)","Bars/Clubs",1975,NA,"5212 S. Dort Hwy. , Flint, MI",-83.6539,42.9536416,"5212 s dort hwy, flint, mi 48507, usa","Geocoded",NA,NA
"","100 Washington ","Grand Haven ","MI","","Bars/Clubs",1975,NA,"100 Washington , Grand Haven , MI",-86.2326115,43.0642318,"100 washington ave, grand haven, mi 49417, usa","Geocoded",NA,NA
"Pantland Hotel ","187 Monroe Ave. N.W.","Grand Rapids","MI","(M),(R),(C)","Restaurant,Hotels",1975,NA,"187 Monroe Ave. N.W., Grand Rapids, MI",-85.6731046,42.966833,"amway grand plaza hotel, 187 monroe ave nw, grand rapids, mi 49503, usa","Geocoded",NA,NA
"","310 Pearl St. N.W.","Grand Rapids","MI","(PE),(R),(D)","Restaurant",1975,NA,"310 Pearl St. N.W., Grand Rapids, MI",-85.6777183,42.9659072,"310 pearl st nw, grand rapids, mi 49504, usa","Geocoded",NA,NA
"(some G)(after 9 p.m.)","43 S. Division","Grand Rapids","MI","(D),(G),(*)","Bars/Clubs",1975,NA,"43 S. Division, Grand Rapids, MI",-85.6681093,42.9619603,"43 division ave s, grand rapids, mi 49503, usa","Geocoded",NA,NA
"","61 S. Division ","Grand Rapids","MI","(D),(E),(*)","Bars/Clubs",1975,NA,"61 S. Division , Grand Rapids, MI",-85.6678157,42.9608546,"61 s division ave, grand rapids, mi 49503, usa","Geocoded",NA,NA
"(Some G)","535 E. Michigan ","Lansing","MI","(D),(S),(G),(*)","Bars/Clubs",1975,NA,"535 E. Michigan , Lansing, MI",-84.5458361,42.7343149,"535 e michigan ave, lansing, mi 48912, usa","Geocoded",NA,NA
"","812 E. Michigan ","Lansing","MI","","Bars/Clubs",1975,NA,"812 E. Michigan , Lansing, MI",-84.5403614,42.7332672,"812 e michigan ave, lansing, mi 48912, usa","Geocoded",NA,NA
"(some G) ","16 S. Gratoit Ave. ","Mount Clemens","MI","(YC),(G),(*)","Bars/Clubs",1975,NA,"16 S. Gratoit Ave. , Mount Clemens, MI",-82.8832002,42.5858034,"16 southbound gratiot ave, mt clemens, mi 48043, usa","Geocoded",NA,NA
"","30 E. Terrace St. ","Muskegon","MI","(*)","Bars/Clubs",1975,NA,"30 E. Terrace St. , Muskegon, MI",-86.2403193,43.2296144,"terrace st, muskegon, mi, usa","Geocoded",NA,NA
"","125 E. Huron ","Pontiac","MI","","Bars/Clubs",1975,NA,"125 E. Huron , Pontiac, MI",-83.2887103,42.6394838,"125 e huron st, pontiac, mi 48342, usa","Geocoded",NA,NA
"","1026 N. Military  ","Port Huron","MI","","Bars/Clubs,Hotels",1975,NA,"1026 N. Military  , Port Huron, MI",-82.4240239,42.9728532,"1026 military st, port huron, mi 48060, usa","Geocoded",NA,NA
"","517 Lapeer ","Saginaw","MI","(M)","Bars/Clubs",1975,NA,"517 Lapeer , Saginaw, MI",-83.9348771,43.4328408,"517 lapeer ave, saginaw, mi 48607, usa","Geocoded",NA,NA
"(adm. charge on weekends) ","349 Culver nr. Griffith","Saugatuck","MI","(YC),(D),(*)","Bars/Clubs",1975,NA,"349 Culver nr. Griffith, Saugatuck, MI",-86.2017395,42.6545985,"349 culver st, saugatuck, mi 49453, usa","Geocoded",NA,NA
"","312 Francis ","Saugatuck","MI","(H)","Hotels",1975,NA,"312 Francis , Saugatuck, MI",-86.2024412,42.6596154,"312 francis st, saugatuck, mi 49453, usa","Geocoded",NA,NA
"","3291 Blue Star Hwy. ","Saugatuck","MI","(H),(*),(YC),(C),(D),(AH)","Hotels",1975,NA,"3291 Blue Star Hwy. , Saugatuck, MI",-86.1892054,42.657567,"3291 blue star hwy, saugatuck, mi 49453, usa","Geocoded",NA,NA
"Rochester & 16 ","","Troy","MI","","Bars/Clubs",1975,NA,", Troy, MI",-83.1497751,42.6064095,"troy, mi, usa","Geocoded",NA,NA
"","2801 10th St. ","Wyandotte","MI","","Church",1975,NA,"2801 10th St. , Wyandotte, MI",-83.1647941,42.2046895,"2801 10th st, wyandotte, mi 48192, usa","Geocoded",NA,NA
"","115 W. Washington","Ann Arbor","MI","(M),(YC),(*)","Bars/Clubs",1976,NA,"115 W. Washington, Ann Arbor, MI",-83.749358,42.2803209,"115 w washington st, ann arbor, mi 48104, usa","Geocoded",NA,NA
"Betw. 7 & 8 Mile Roads","19326 Conant ","Detroit","MI","(D),(*)","Bars/Clubs",1976,NA,"19326 Conant , Detroit, MI",-83.0755435,42.4358992,"19326 conant st, detroit, mi 48234, usa","Geocoded",NA,NA
