"ID","Title","description","streetaddress","city","state","amenityfeatures","type","Year","unclearaddress","uncleartype","notes","dateadded","lastmodified","full.address","lon","lat","geoAddress","status"
3,"Eightballs Lounge","(Disco) (3-1-79: Biz must be off as they have't paid me?)","369 Central Ave.","Albany","NY","(YC),(D)","Baths",1980,NA,"","","2/18/2020 10:27am","7/27/2020 11:34am","369 Central Ave., Albany, NY","-73.7739629","42.6664037","369 central ave, albany, ny 12206, usa","Geocoded"
2,"Club Capital","(Baths)","351 Central Ave.","Albany","NY","(P)","Baths",1980,NA,"","","2/18/2020 10:27am","7/27/2020 11:35am","351 Central Ave., Albany, NY","-73.773385","42.666071","351 central ave, albany, ny 12206, usa","Geocoded"
1,"Central Station","('Mixed bag'- looking up) (Some YC)","76 Central Ave.","Albany","NY","(YC),(*)","Bars/Clubs",1980,NA,"","","2/18/2020 10:27am","7/27/2020 11:35am","76 Central Ave., Albany, NY","-73.7664709","42.6590586","76 central ave, albany, ny 12206, usa","Geocoded"
4,"Gay Community Center","(Snacks & C)","332 Hudson Ave.","Albany","NY","","Organizations",1980,NA,"","","2/18/2020 10:39am","7/27/2020 11:35am","332 Hudson Ave., Albany, NY","-73.7655537","42.653269","332 hudson ave, albany, ny 12210, usa","Geocoded"
5,"Le Chancerie","(Disco)","439 N. Pearl St.","Albany","NY","(D)","Bars/Clubs",1980,NA,"","","2/18/2020 10:39am","7/27/2020 11:35am","439 N. Pearl St., Albany, NY","-73.7435072","42.6649585","439 n pearl st, menands, ny 12204, usa","Geocoded"
7,"Playhouse","(Cruisy)","519 Central Ave.","Albany","NY","(D),(*)","Bars/Clubs,Cruising Areas",1980,NA,"","","2/18/2020 10:39am","7/27/2020 11:35am","519 Central Ave., Albany, NY","-73.778183","42.670101","519 central ave, albany, ny 12206, usa","Geocoded"
6,"Pent House","(Good days- Some midnight cowboys')","90 Central Ave.","Albany","NY","(PT),(D),(*)","Bars/Clubs",1980,NA,"","","2/18/2020 10:39am","7/27/2020 11:35am","90 Central Ave., Albany, NY","-73.7667352","42.659367","90 central ave, albany, ny 12206, usa","Geocoded"
8,"Zelda's","(Disco)","425 Central Ave.","Albany","NY","(YC),(D)","Bars/Clubs",1980,NA,"","","2/18/2020 10:39am","7/27/2020 11:35am","425 Central Ave., Albany, NY","-73.7757017","42.6678869","425 central ave, albany, ny 12206, usa","Geocoded"
14,"C'Est Bon ","","2520 Merrick Rd.","Bellmore","NY","(OC),(*)","Bars/Clubs",1980,NA,"","Listed as Long Island","2/18/2020 11:37am","7/27/2020 11:35am","2520 Merrick Rd., Bellmore, NY","-73.5324719","40.6620889","2520 merrick rd, bellmore, ny 11710, usa","Geocoded"
15,"Pal Joey's ","","2475 Jerusalem Ave.","Bellmore","NY","(YC),(*)","Bars/Clubs",1980,NA,"","Listed as Long Island","2/18/2020 11:37am","7/27/2020 11:35am","2475 Jerusalem Ave., Bellmore, NY","-73.5406124","40.6911924","2475 jerusalem ave, north bellmore, ny 11710, usa","Geocoded"
17,"Lenny's","(Some YC, L) (Disco) (WE*)","201 State St.","Binghamton","NY","(YC),(L),(D),(WE),(*)","Bars/Clubs",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","201 State St., Binghamton, NY","-75.9118006","42.1018782","201 state st, binghamton, ny 13901, usa","Geocoded"
16,"Cadillac","(Closed- May or may not be reopening?)","9 Main St.","Binghamton","NY","","Bars/Clubs",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","9 Main St., Binghamton, NY","-75.9172638","42.098597","9 main st, binghamton, ny 13905, usa","Geocoded"
23,"Book Art 4 ","(Books)","4 E. Chippewa","Buffalo","NY","","Book Store",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","4 E. Chippewa, Buffalo, NY","-78.872644","42.8900424","4 e chippewa st, buffalo, ny 14203, usa","Geocoded"
22,"Allen","","43 Allen","Buffalo","NY","(R)","Restaurant",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","43 Allen, Buffalo, NY","-78.8716972","42.8995772","43 allen st, buffalo, ny 14202, usa","Geocoded"
24,"Capri Art Theatre","(Active T-Room, lobby, back rows)","3165 Bailey Ave.","Buffalo","NY","(M)","Theatre",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","3165 Bailey Ave., Buffalo, NY","-78.813359","42.940922","3165 bailey ave, buffalo, ny 14215, usa","Geocoded"
25,"Club Buffalo Baths","","44 Alameda","Amherst","NY","(P),(*)","Baths",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","44 Alameda, Amherst, NY","-78.792272","42.9790067","amherst, ny, usa","Geocoded"
26,"Cole's Restaurant","","1104 Elmwood Ave.","Buffalo","NY","(M),(PE),(WE)","Restaurant",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","1104 Elmwood Ave., Buffalo, NY","-78.8772268","42.9273391","1104 elmwood ave, buffalo, ny 14222, usa","Geocoded"
29,"Main Chippewa Book Store","","610 Main St.","Buffalo","NY","","Book Store",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","610 Main St., Buffalo, NY","-78.8730744","42.8906129","610 main st, buffalo, ny 14202, usa","Geocoded"
28,"Dominique","","20 Allen St.","Buffalo","NY","(OC),(D),(*)","Bars/Clubs",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","20 Allen St., Buffalo, NY","-78.8708764","42.8991982","20 allen st, buffalo, ny 14202, usa","Geocoded"
27,"Copper Kettle ","","2295 Main","Buffalo","NY","(R)","Restaurant",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","2295 Main, Buffalo, NY","-78.846621","42.931814","2295 main st, buffalo, ny 14214, usa","Geocoded"
30,"Matachine Society","","66 Oxford St.","Buffalo","NY","","Organizations",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","66 Oxford St., Buffalo, NY","-78.8651802","42.9172213","66 oxford ave, buffalo, ny 14209, usa","Geocoded"
32,"Morgan Turkish Bath","","655 Main St.","Buffalo","NY","(RT),(M)","Baths",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","655 Main St., Buffalo, NY","-78.8720148","42.8916599","655 main st, buffalo, ny 14203, usa","Geocoded"
33,"Mother's Bakery","","33 Virginia Pl.","Buffalo","NY","(M),(R)","Restaurant",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","33 Virginia Pl., Buffalo, NY","-78.8734282","42.8977156","33 virginia pl, buffalo, ny 14202, usa","Geocoded"
34,"Mr. Goodbar","(Very M) (Disco) (Best around bar)","1110 Elmwood Ave.","Buffalo","NY","(M),(D),(AYOR)","Bars/Clubs",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","1110 Elmwood Ave., Buffalo, NY","-78.8772313","42.9274779","1110 elmwood ave, buffalo, ny 14222, usa","Geocoded"
31,"Mean Alice's ","(Disco) (2 bars- go go boys)","729 Main St.","Buffalo","NY","(YC),(D),(R),(*)","Bars/Clubs,Restaurant",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","729 Main St., Buffalo, NY","-78.8715761","42.8938285","729 main st, buffalo, ny 14203, usa","Geocoded"
35,"Murphy's Omega Cafe","","369 Pearl St.","Buffalo","NY","(R),(M)","Restaurant",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","369 Pearl St., Buffalo, NY","-78.8743707","42.8893973","369 pearl st, buffalo, ny 14202, usa","Geocoded"
37,"People's Choice","(Disco) (Should be a winner)","621 Main St.","Buffalo","NY","(D)","Bars/Clubs",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","621 Main St., Buffalo, NY","-78.872225","42.8910766","621 main st, buffalo, ny 14203, usa","Geocoded"
36,"Open House","(Open 24 hours)","516 Delaware","Buffalo","NY","(M),(R)","Restaurant",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","516 Delaware, Buffalo, NY","-78.8742955","42.8983646","516 delaware ave, buffalo, ny 14202, usa","Geocoded"
38,"Rosy, Rum & Rations","","486 Elmwood Ave.","Buffalo","NY","(R),(PT),(L)","Bars/Clubs,Restaurant",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","486 Elmwood Ave., Buffalo, NY","-78.8773861","42.9103012","486 elmwood ave, buffalo, ny 14222, usa","Geocoded"
40,"Villa Capri ","(Some W, SM) (New & larger location) nr. Allen","926 Main St.","Buffalo","NY","(W),(SM),(D),(*)","Bars/Clubs",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","926 Main St., Buffalo, NY","-78.8702032","42.8991479","926 main st, buffalo, ny 14202, usa","Geocoded"
39,"Texas Red Hot","(Also C- AH*)","1335 Jefferson","Buffalo","NY","(R),(C),(AH),(*)","Restaurant",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","1335 Jefferson, Buffalo, NY","-78.8538674","42.9115369","1335 jefferson ave, buffalo, ny 14208, usa","Geocoded"
43,"Genesse Theatre","('Back room"")","1600 Genesee","Buffalo","NY","Cruisy Area","Theatre,Cruising Areas",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","1600 Genesee, Buffalo, NY","-78.8216293","42.9097789","1600 genesee st, buffalo, ny 14211, usa","Geocoded"
52,"Mary's ","(Some L) (Sleazy)","112 Lake St.","Elmira","NY","(L),(RT)","Bars/Clubs",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","112 Lake St., Elmira, NY","-76.8009555","42.0888943","112 lake st, elmira, ny 14901, usa","Geocoded"
50,"Club Emanon","(Disco) L.I.","825 Merrick Rd.","Copiaque","NY","(YC),(D),(S),(PT),(*)","Bars/Clubs",1980,NA,"","Long Island","2/18/2020 11:37am","7/27/2020 11:35am","825 Merrick Rd., Copiaque, NY","-73.6116699","40.650966","825 merrick rd, baldwin, ny 11510, usa","Geocoded"
51,"East","(Disco) (Looks promising)","836 Grand Blvd.","Deer Park","NY","(S),(D)","Bars/Clubs",1980,NA,"","Long Island","2/18/2020 11:37am","7/27/2020 11:35am","836 Grand Blvd., Deer Park, NY","-73.3075429","40.7616183","836 grand blvd, deer park, ny 11729, usa","Geocoded"
53,"The David","","511 Railroad Ave.","Elmira","NY","(YC),(D),(*)","Bars/Clubs",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","511 Railroad Ave., Elmira, NY","-76.80888","42.093553","511 railroad ave, elmira, ny 14901, usa","Geocoded"
66,"New Lining ","(Disco) (Some L) (WE*)","175 Cherry Land","Floral Park","NY","(D),(S),(L),(WE),(*)","Bars/Clubs",1980,NA,"","Long Island","2/18/2020 11:37am","7/27/2020 11:35am","175 Cherry Land, Floral Park, NY","-73.6974672","40.7356932","175 cherry ln, floral park, ny 11001, usa","Geocoded"
72,"Nite Court","","215 N. Aurora","Ithaca","NY","(M)","Bars/Clubs",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","215 N. Aurora, Ithaca, NY","-76.4954416","42.4409855","215 n aurora st, ithaca, ny 14850, usa","Geocoded"
69,"Blue Angel ","(Some L) (Disco) at Hancock","213 5th. St.","Ithaca","NY","(L),(D)","Bars/Clubs",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","213 5th. St., Ithaca, NY","-76.5070607","42.4457178","213 5th st, ithaca, ny 14850, usa","Geocoded"
70,"Common Ground ","(Disco)","134 W. State St.","Ithaca","NY","(YC),(D),(E),(*)","Bars/Clubs",1980,NA,"","","2/18/2020 11:37am","7/27/2020 11:35am","134 W. State St., Ithaca, NY","-76.5003839","42.4397002","134 w state st, ithaca, ny 14850, usa","Geocoded"
74,"Ming Book Store","","265 Main St.","Johnson City","NY","","Book Store",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","265 Main St., Johnson City, NY","-75.9562169","42.1157014","265 main st, johnson city, ny 13790, usa","Geocoded"
79,"Woodshed","(Cruisy)","237 Main St.","Lake Placid","NY","(M),(R),(*)","Cruising Areas,Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","237 Main St., Lake Placid, NY","-73.9840428","44.2854201","main st, lake placid, ny 12946, usa","Geocoded"
78,"Foxgrove","(Disco) (Best around bar)","3 School St.","Lake Placid","NY","(M),(YC),(D)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","3 School St., Lake Placid, NY","-73.9826094","44.2816611","3 school st, lake placid, ny 12946, usa","Geocoded"
81,"Charisma","(Disco)","235 Lake Shore Rd.","Lake Ronkonkoma","NY","(S),(D)","Bars/Clubs",1980,NA,"","Long Island","2/18/2020 11:38am","7/27/2020 11:35am","235 Lake Shore Rd., Lake Ronkonkoma, NY","-73.1164159","40.8280299","235 lake shore rd, lake ronkonkoma, ny 11779, usa","Geocoded"
83,"Marie's Dockside Lounge","","771 S. 9th St.","Lindenhurst","NY","(L)","Bars/Clubs",1980,NA,"","Long Island","2/18/2020 11:38am","7/27/2020 11:35am","771 S. 9th St., Lindenhurst, NY","-73.3741162","40.6696257","771 s 9th st, lindenhurst, ny 11757, usa","Geocoded"
82,"Mark V","(Disco)","262 Portion Rd.","Lake Ronkonkoma","NY","(L),(R),(D)","Restaurant,Bars/Clubs",1980,NA,"","Long Island","2/18/2020 11:38am","7/27/2020 11:35am","262 Portion Rd., Lake Ronkonkoma, NY","-73.1018739","40.8273361","262 portion rd, lake ronkonkoma, ny 11779, usa","Geocoded"
86,"Barbary Coast","(Shades of S.F.'s Castro St.- looks promising)  at 14th St.","64 7th Ave.","Greenwich Village","NY","","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","64 7th Ave., Greenwich Village, NY","-73.9997225","40.7388673","64 7th ave, new york, ny 10011, usa","Geocoded"
85,"Zippers","(Disco) 1mi. S. of town","165 Rte. 208","New Paltz","NY","(PT),(D),(SM),(L)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","165 Rte. 208, New Paltz, NY","-74.098279","41.7312145","165 ny-208, new paltz, ny 12561, usa","Geocoded"
88,"Big DIsh","","383 W. 12th St.","Greenwich Village","NY","(M),(R)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","383 W. 12th St., Greenwich Village, NY","-74.008756","40.737755","383 w 12th st, new york, ny 10014, usa","Geocoded"
87,"Beau Geste","at 20th St.","239 3rd Ave.","Greenwich Village","NY","(R)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","239 3rd Ave., Greenwich Village, NY","-73.9843661","40.736684","239 3rd ave, new york, ny 10003, usa","Geocoded"
89,"Big Wok","(Chinese R)","753 Washington St.","Greenwich Village","NY","(*),(M),(R)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","753 Washington St., Greenwich Village, NY","-74.0080946","40.7368806","753 washington st, new york, ny 10014, usa","Geocoded"
93,"Bonnie & Clyde's ","(Disco) (Cruisy) (also Bonnie's (R) Upstairs)","82 W. 3rd St.","Greenwich Village","NY","(YC),(L),(D),(PT),(R)","Cruising Areas,Bars/Clubs,Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","82 W. 3rd St., Greenwich Village, NY","-73.9989571","40.7297021","82 w 3rd st, new york, ny 10012, usa","Geocoded"
90,"Black Sheep","(No booze- take your own wine)","342 W. 11th St.","Greenwich Village","NY","(R)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","342 W. 11th St., Greenwich Village, NY","-74.0080807","40.7354605","342 w 11th st, new york, ny 10014, usa","Geocoded"
92,"Blowfish","(Seafood R) at Perry","551 Hudson at Perry","Greenwich Village","NY","(R)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","551 Hudson at Perry, Greenwich Village, NY","-74.0063025","40.7352609","551 hudson st, new york, ny 10014, usa","Geocoded"
91,"Blue Skies","","183 W. 10th St.","Greenwich Village","NY","(R),(*)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","183 W. 10th St., Greenwich Village, NY","-74.0028479","40.7343755","183 w 10th st, new york, ny 10014, usa","Geocoded"
94,"Boots & Saddle ","(Some W,SM) (Cruisy)","76 Christopher St.","Greenwich Village","NY","(W),(SM),(*)","Cruising Areas,Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","76 Christopher St., Greenwich Village, NY","-74.0034034","40.7334603","76 christopher st, new york, ny 10014, usa","Geocoded"
96,"Casa Paco","(Mexican R)","330 Bleecker St.","Greenwich Village","NY","(M),(R)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","330 Bleecker St., Greenwich Village, NY","-74.004603","40.7334848","330 bleecker st, new york, ny 10014, usa","Geocoded"
95,"Carr's ","","204 W. 10th St.","Greenwich Village","NY","(OC)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","204 W. 10th St., Greenwich Village, NY","-74.0039708","40.7338736","204 w 10th st, new york, ny 10014, usa","Geocoded"
99,"Charlie & Kelly's","(Closed Sundays) at Perry","259 W. 4th St.","Greenwich Village","NY","(M),(R)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","259 W. 4th St., Greenwich Village, NY","-74.003141","40.7354258","259 west 4th street, new york, ny 10014, usa","Geocoded"
97,"Cave","(Disco)","24 E. 22nd St.","Greenwich Village","NY","(AH),(D)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","24 E. 22nd St., Greenwich Village, NY","-73.9883564","40.739904","24 e 22nd st, new york, ny 10010, usa","Geocoded"
98,"Cell Block","","372 W. 11th St.","Greenwich Village","NY","(SM),(P)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","372 W. 11th St., Greenwich Village, NY","-74.0095653","40.735189","372 w 11th st, new york, ny 10014, usa","Geocoded"
101,"Christopher St. Book Shop","at Christopher","500 Hudson St.","Greenwich Village","NY","(*)","Book Store",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","500 Hudson St., Greenwich Village, NY","-74.006136","40.73299","500 hudson st, new york, ny 10014, usa","Geocoded"
103,"Club Baths","('Tops' in N.Y.C.) (Some W,SM, YC) at 2nd St.","24 1st Ave.","Greenwich Village","NY","(W),(SM),(YC),(*)","Baths",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","24 1st Ave., Greenwich Village, NY","-73.9879491","40.7236446","24 1st avenue, new york, ny 10009, usa","Geocoded"
102,"Church of the Beloved Disciple","","348 W. 14th St.","Greenwich Village","NY","","Church",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","348 W. 14th St., Greenwich Village, NY","-74.0047474","40.7404517","348 w 14th st, new york, ny 10014, usa","Geocoded"
100,"Chez Stadium","","56 Greenwich Ave.","Greenwich Village","NY","(R)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","56 Greenwich Ave., Greenwich Village, NY","-74.0004721","40.7359015","56 greenwich ave, new york, ny 10011, usa","Geocoded"
104,"Clyde's","","340 Bleecker St.","Greenwich Village","NY","(R)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","340 Bleecker St., Greenwich Village, NY","-74.0046953","40.7337333","340 bleecker st, new york, ny 10014, usa","Geocoded"
107,"Danny's First","at Greenwhich","139 Christopher St.","Greenwich Village","NY","(PT),(*)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","139 Christopher St., Greenwich Village, NY","-74.0071685","40.733018","139 christopher st, new york, ny 10014, usa","Geocoded"
105,"Cock Ring","(Disco) (Some YC) at West St.","189 Christopher St.","Greenwich Village","NY","(D),(YC),(*)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","189 Christopher St., Greenwich Village, NY","-74.0100576","40.7325749","189 christopher st, new york, ny 10014, usa","Geocoded"
108,"David's Pot Belly","(Late)","98 Chirstopher St.","Greenwich Village","NY","(M),(R)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","98 Chirstopher St., Greenwich Village, NY","-74.004656","40.7331669","98 christopher st, new york, ny 10014, usa","Geocoded"
109,"Djuna Books","","154 W. 19th St.","Greenwich Village","NY","(L)","Book Store",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","154 W. 19th St., Greenwich Village, NY","-73.9969418","40.7412538","154 w 19th st, new york, ny 10011, usa","Geocoded"
110,"Duchess","(L only)","70 Grove St.","Greenwich Village","NY","(D),(L)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","70 Grove St., Greenwich Village, NY","-74.002802","40.7331527","70 grove st, new york, ny 10014, usa","Geocoded"
111,"Duff's","(Italian R)","115 Christopher St.","Greenwich Village","NY","(M),(R)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","115 Christopher St., Greenwich Village, NY","-74.0054357","40.7334062","115 christopher st, new york, ny 10014, usa","Geocoded"
112,"Duplex","(Expensive Cabaret) (Disco)","55 Grove St.","Greenwich Village","NY","(D)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","55 Grove St., Greenwich Village, NY","-74.0035415","40.733207","55 grove st, new york, ny 10014, usa","Geocoded"
115,"Five Oaks","at Bleecker","49 Grove St.","Greenwich Village","NY","(M),(R),(E)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","49 Grove St., Greenwich Village, NY","-74.0037967","40.7331585","49 grove st, new york, ny 10014, usa","Geocoded"
114,"Fedora's","","239 W. 4th St.","Greenwich Village","NY","(M),(R)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","239 W. 4th St., Greenwich Village, NY","-74.0029004","40.734537","239 west 4th street, new york, ny 10014, usa","Geocoded"
117,"Four Eleven","","411 Bleecker St.","Greenwich Village","NY","(M),(R)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","411 Bleecker St., Greenwich Village, NY","-74.0050709","40.736316","411 bleecker st, new york, ny 10014, usa","Geocoded"
116,"Flamingo","(No booze- 'jocks' & juice bar Thur. - Fri. Sat. only) at Houston","599 Broadway","Greenwich Village","NY","(P),(YC),(*)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","599 Broadway, Greenwich Village, NY","-73.9971632","40.7253375","ayer building, 599 broadway, new york, ny 10012, usa","Geocoded"
120,"Horn of Plenty","(Patio) at Bleecker","91 Charles St.","Greenwich Village","NY","(PE),(M),(R)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","91 Charles St., Greenwich Village, NY","-74.0052007","40.7347572","91 charles st, new york, ny 10014, usa","Geocoded"
119,"Glory Hole","","130 11th Ave.","Greenwich Village","NY","(P),(SM),(FFA),(*)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","130 11th Ave., Greenwich Village, NY","-73.9996802","40.7357603","130 w 11th st, new york, ny 10011, usa","Geocoded"
123,"International","(TheStud) ('wild back room') at Perry","733 Greenwhich","Greenwich Village","NY","(D),(*)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","733 Greenwhich, Greenwich Village, NY","-74.006679","40.735173","733 greenwich st, new york, ny 10014, usa","Geocoded"
121,"Inferno","(Disco)","5 W. 19th St.","Greenwich Village","NY","(YC),(D)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","5 W. 19th St., Greenwich Village, NY","-73.991888","40.739494","5 w 19th st, new york, ny 10011, usa","Geocoded"
122,"Infinity","(Very M) (Unisex) (Disco) at 3rd Ave.","653 Broadway","Greenwich Village","NY","(D),(M)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","653 Broadway, Greenwich Village, NY","-73.9957494","40.7270095","653 broadway, new york, ny 10012, usa","Geocoded"
126,"Jewel Theatre","at 12th St.","100 3rd Ave.","Greenwich Village","NY","","Theatre",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","100 3rd Ave., Greenwich Village, NY","-73.9882183","40.7325484","100 3rd ave, new york, ny 10003, usa","Geocoded"
124,"Jan Wallman's","","28 Cornelia St.","New York City","NY","(R),(E)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","28 Cornelia St., New York City, NY","-74.0023544","40.7311877","28 cornelia st, new york, ny 10014, usa","Geocoded"
125,"Jeffery's","(Cabaret E) (2 floors) betw. Bleecker & Hudson","228 W. 10th St.","Greenwich Village","NY","(R),(E)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","228 W. 10th St., Greenwich Village, NY","-74.0051144","40.7337081","228 w 10th st, new york, ny 10014, usa","Geocoded"
127,"Julius","(Snacks, cruisy days)","159 W. 10th St.","Greenwich Village","NY","(*)","Cruising Areas,Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","159 W. 10th St., Greenwich Village, NY","-74.0017116","40.7345329","159 w 10th st, new york, ny 10014, usa","Geocoded"
128,"Keller's","(Some W. SM Everything) (Good Sun.) nr. Barrow","384 West St.","Greenwich Village","NY","(*),(W),(SM)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","384 West St., Greenwich Village, NY","-74.0102763","40.732003","384 west st, new york, ny 10014, usa","Geocoded"
130,"Laminations","(Gift Shop)","39 Christopher St.","Greenwich Village","NY","","Business",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","39 Christopher St., Greenwich Village, NY","-74.0015554","40.7339022","39 christopher st, new york, ny 10014, usa","Geocoded"
129,"Kelly's Village West","(Some L) (Cabaret) at 7th","46 Bedford St.","Greenwich Village","NY","(L)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","46 Bedford St., Greenwich Village, NY","-74.0041563","40.730584","46 bedford st, new york, ny 10014, usa","Geocoded"
131,"Legend Gallery","(Adult Boutique)","152 7th Ave. S.","Greenwich Village","NY","","Business",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","152 7th Ave. S., Greenwich Village, NY","-74.0021248","40.7352865","152 7th ave s, new york, ny 10014, usa","Geocoded"
132,"Leather Man","(Clothes, books, leather, 'toys', etc.)","85 Christopher St.","Greenwich Village","NY","(*)","Business,Book Store",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","85 Christopher St., Greenwich Village, NY","-74.0038693","40.7336419","85 christopher st, new york, ny 10014, usa","Geocoded"
133,"Les Mouches","(Disco) (M- WE) at 26th St.","260 W. 11th Ave.","Greenwich Village","NY","(P),(YC),(D),(E),(*),(WE)","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","260 W. 11th Ave., Greenwich Village, NY","-74.0038119","40.7360179","260 w 11th st, new york, ny 10014, usa","Geocoded"
138,"M.C.C.","","26 9th Ave.","Greenwich Village","NY","(MCC)","Church",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","26 9th Ave., Greenwich Village, NY","-74.0054841","40.7404474","26 9th ave, new york, ny 10014, usa","Geocoded"
135,"Manhattan South","","1 Sheridan Square","Greenwich Village","NY","(R)","Restaurant",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","1 Sheridan Square, Greenwich Village, NY","-74.0019021","40.7328605","1 sheridan square, new york, ny 10014, usa","Geocoded"
137,"Marie's Crisis","(Downstairs) (Bingo) at Sheridan Sq.","59 Grove St.","Greenwich Village","NY","","Bars/Clubs",1980,NA,"","","2/18/2020 11:38am","7/27/2020 11:35am","59 Grove St., Greenwich Village, NY","-74.0033971","40.7332382","59 grove st, new york, ny 10014, usa","Geocoded"
